time_res,mem_res,num_th,exa_th,time,batch_size
400,100000,1434.1673638834493,1493.6519786407766,24.089,3
404,100000,1448.5090375222837,1493.6519786407766,23.74,3
408,100000,1435.7608831766531,1493.6519786407766,23.767,3
412,100000,1436.5357136586695,1493.6519786407766,23.334,3
416,100000,1450.4826623349675,1493.6519786407766,23.893,3
420,100000,1438.043491893945,1493.6519786407766,23.958,3
424,100000,1451.739144197697,1493.6519786407766,23.998,3
428,100000,1439.4978974483258,1493.6519786407766,23.711,3
432,100000,1440.205963310327,1493.6519786407766,23.631,3
436,100000,1453.5412037113485,1493.6519786407766,24.058,3
440,100000,1454.1209967722623,1493.6519786407766,24.15,3
444,100000,1442.257538756638,1493.6519786407766,23.95,3
448,100000,1455.2508499166079,1493.6519786407766,23.842,3
452,100000,1455.8014139488098,1493.6519786407766,23.807,3
456,100000,1456.3427248040002,1493.6519786407766,24.13,3
460,100000,1444.83472444126,1493.6519786407766,24.023,3
464,100000,1457.3985046537928,1493.6519786407766,23.921,3
468,100000,1457.9134136788966,1493.6519786407766,23.824,3
472,100000,1446.6584989882406,1493.6519786407766,23.583,3
476,100000,1458.9183167762765,1493.6519786407766,23.848,3
480,100000,1447.8261006823393,1493.6519786407766,24.003,3
484,100000,1459.8913181880255,1493.6519786407766,24.026,3
488,100000,1460.3663267512416,1493.6519786407766,23.773,3
492,100000,1449.509619404063,1493.6519786407766,24.035,3
496,100000,1461.2942504561286,1493.6519786407766,24.173,3
500,100000,1473.078881508194,1493.6519786407766,24.14,3
504,100000,1451.1166145475265,1493.6519786407766,24.023,3
508,100000,1462.6334130756813,1493.6519786407766,23.88,3
512,100000,1452.1479696396,1493.6519786407766,23.914,3
520,100000,1463.9130573565874,1493.6519786407766,24.089,3
528,100000,1464.7350186465126,1493.6519786407766,24.348,3
536,100000,1455.065231185751,1493.6519786407766,24.114,3
544,100000,1466.3089870740287,1493.6519786407766,23.887,3
552,100000,1467.0629509711257,1493.6519786407766,23.737,3
560,100000,1467.7961158641647,1493.6519786407766,24.041,3
568,100000,1468.5093306920867,1493.6519786407766,23.951,3
576,100000,1469.2033988132193,1493.6519786407766,23.935,3
584,100000,1469.8790810238586,1493.6519786407766,23.724,3
592,100000,1470.5370983401017,1493.6519786407766,23.732,3
600,100000,1471.1781345643126,1493.6519786407766,23.727,3
608,100000,1471.8028386554224,1493.6519786407766,23.981,3
616,100000,1472.4118269203411,1493.6519786407766,23.902,3
624,100000,1473.0056850420322,1493.6519786407766,23.756,3
632,100000,1473.5849699582825,1493.6519786407766,23.816,3
640,100000,1474.1502116038364,1493.6519786407766,23.724,3
648,100000,1474.7019145273407,1493.6519786407766,24.02,3
656,100000,1466.5626737499929,1493.6519786407766,24.089,3
664,100000,1467.1865659821613,1493.6519786407766,23.878,3
672,100000,1476.2804864760963,1493.6519786407766,23.498,3
680,100000,1476.782622695986,1493.6519786407766,23.832,3
688,100000,1485.6670101319914,1493.6519786407766,24.0,3
696,100000,1477.753232372421,1493.6519786407766,23.973,3
704,100000,1478.2224497574382,1493.6519786407766,23.787,3
712,100000,1486.8060341622484,1493.6519786407766,24.033,3
720,100000,1471.1781345643126,1493.6519786407766,23.979,3
728,100000,1479.5698814994387,1493.6519786407766,24.211,3
736,100000,1472.2105402727786,1493.6519786407766,24.006,3
744,100000,1480.421138551104,1493.6519786407766,23.925,3
752,100000,1473.2003725499678,1493.6519786407766,23.839,3
760,100000,1481.237472236547,1493.6519786407766,23.853,3
768,100000,1481.6332076018255,1493.6519786407766,23.959,3
776,100000,1474.6108835449625,1493.6519786407766,23.902,3
784,100000,1475.0624332694329,1493.6519786407766,23.71,3
792,100000,1475.505129077737,1493.6519786407766,23.61,3
800,100000,1483.1389324062986,1493.6519786407766,23.905,3
808,100000,1476.3649805515586,1493.6519786407766,23.887,3
816,100000,1483.8485682591247,1493.6519786407766,24.095,3
824,100000,1484.1932965762558,1493.6519786407766,23.925,3
832,100000,1484.5315511221734,1493.6519786407766,23.705,3
840,100000,1484.8635125602596,1493.6519786407766,24.128,3
848,100000,1478.376559687563,1493.6519786407766,24.058,3
856,100000,1478.7569310150984,1493.6519786407766,23.963,3
864,100000,1472.4975768374643,1493.6519786407766,23.943,3
872,100000,1479.4972966347655,1493.6519786407766,23.886,3
880,100000,1479.8576515823909,1493.6519786407766,24.098,3
888,100000,1480.2116845133914,1493.6519786407766,24.052,3
896,100000,1480.55956034994,1493.6519786407766,24.091,3
904,100000,1487.3122670645848,1493.6519786407766,23.825,3
912,100000,1487.594714606661,1493.6519786407766,23.715,3
920,100000,1475.3164696826368,1493.6519786407766,23.996,3
928,100000,1481.8925971689825,1493.6519786407766,24.101,3
936,100000,1482.211970573545,1493.6519786407766,23.984,3
944,100000,1482.526065078858,1493.6519786407766,23.795,3
952,100000,1482.8350104939204,1493.6519786407766,24.068,3
960,100000,1483.1389324062989,1493.6519786407766,24.007,3
968,100000,1483.4379523523485,1493.6519786407766,24.318,3
976,100000,1483.7321879792612,1493.6519786407766,24.105,3
984,100000,1478.1560545701511,1493.6519786407766,23.872,3
992,100000,1478.4859475203182,1493.6519786407766,23.578,3
1000,100000,1478.81070594986,1493.6519786407766,24.192,3
1008,100000,1479.1304488052006,1493.6519786407766,23.954,3
1016,100000,1485.135465584538,1493.6519786407766,23.969,3
1024,100000,1485.4032666542473,1493.6519786407766,23.893,3
1040,100000,1485.926787542401,1493.6519786407766,23.768,3
1056,100000,1480.9497974507176,1493.6519786407766,23.952,3
1072,100000,1481.5209626618553,1493.6519786407766,24.113,3
1088,100000,1482.0757503759,1493.6519786407766,24.149,3
1104,100000,1487.8723545309997,1493.6519786407766,23.927,3
1120,100000,1477.9891444465545,1493.6519786407766,23.792,3
1136,100000,1483.6486021425208,1493.6519786407766,24.032,3
1152,100000,1484.1444503265743,1493.6519786407766,24.094,3
1168,100000,1484.627031669583,1493.6519786407766,24.04,3
1184,100000,1480.2116845133917,1493.6519786407766,23.836,3
1200,100000,1480.7312393342108,1493.6519786407766,23.778,3
1216,100000,1486.0002936906837,1493.6519786407766,24.004,3
1232,100000,1486.434796700535,1493.6519786407766,24.155,3
1248,100000,1486.8584030831796,1493.6519786407766,24.019,3
1264,100000,1482.6811734765436,1493.6519786407766,23.795,3
1280,100000,1483.1389324062986,1493.6519786407766,23.673,3
1296,100000,1483.5856610003968,1493.6519786407766,24.081,3
1312,100000,1479.618127818984,1493.6519786407766,24.24,3
1328,100000,1484.4475844054807,1493.6519786407766,23.958,3
1344,100000,1484.8635125602596,1493.6519786407766,23.86,3
1360,100000,1489.5501958028676,1493.6519786407766,24.037,3
1376,100000,1485.6670101319914,1493.6519786407766,23.674,3
1392,100000,1486.0552168239517,1493.6519786407766,24.033,3
1408,100000,1482.317248787237,1493.6519786407766,23.918,3
1424,100000,1486.8060341622484,1493.6519786407766,23.737,3
1440,100000,1483.1389324062989,1493.6519786407766,23.996,3
1456,100000,1483.5365567849599,1493.6519786407766,23.856,3
1472,100000,1487.8723545309997,1493.6519786407766,24.147,3
1488,100000,1488.2128287540045,1493.6519786407766,24.098,3
1504,100000,1484.6798559724352,1493.6519786407766,23.871,3
1520,100000,1485.0452806484661,1493.6519786407766,23.954,3
1536,100000,1485.4032666542473,1493.6519786407766,23.812,3
1552,100000,1485.7540388362345,1493.6519786407766,24.229,3
1568,100000,1482.401052340425,1493.6519786407766,24.101,3
1584,100000,1486.4347967005351,1493.6519786407766,23.918,3
1600,100000,1486.7651889647493,1493.6519786407766,24.083,3
1616,100000,1487.0891813788094,1493.6519786407766,24.176,3
1632,100000,1487.406958111065,1493.6519786407766,24.207,3
1648,100000,1487.7186963305937,1493.6519786407766,24.067,3
1664,100000,1488.0245665365785,1493.6519786407766,24.018,3
1680,100000,1484.8635125602596,1493.6519786407766,24.152,3
1696,100000,1488.619353403643,1493.6519786407766,24.095,3
1712,100000,1485.509245768592,1493.6519786407766,24.22,3
1728,100000,1485.8233467635953,1493.6519786407766,24.028,3
1744,100000,1486.1318136600335,1493.6519786407766,23.909,3
1760,100000,1489.7453419047677,1493.6519786407766,23.953,3
1776,100000,1486.7324408328336,1493.6519786407766,23.87,3
1792,100000,1487.0248859409878,1493.6519786407766,24.029,3
1808,100000,1490.5385409627727,1493.6519786407766,23.987,3
1824,100000,1487.594714606661,1493.6519786407766,23.847,3
1840,100000,1484.7133898716982,1493.6519786407766,24.002,3
1856,100000,1485.0123710577593,1493.6519786407766,23.966,3
1872,100000,1488.413694299794,1493.6519786407766,24.282,3
1888,100000,1488.67762551487,1493.6519786407766,24.312,3
1904,100000,1485.8798462444213,1493.6519786407766,24.003,3
1920,100000,1489.1925607018347,1493.6519786407766,23.864,3
1936,100000,1489.4437740217911,1493.6519786407766,24.083,3
1952,100000,1489.690951786407,1493.6519786407766,24.21,3
1968,100000,1484.0217531993978,1493.6519786407766,23.961,3
1984,100000,1487.23438507961,1493.6519786407766,23.851,3
2000,100000,1487.4925691941842,1493.6519786407766,23.938,3
2016,100000,1487.746742681736,1493.6519786407766,24.179,3
2032,100000,1487.9969982735256,1493.6519786407766,24.025,3
2048,100000,1488.2434258639112,1493.6519786407766,24.001,3
2080,100000,1491.5340584387873,1493.6519786407766,23.901,3
2112,100000,1486.4347967005351,1493.6519786407766,23.923,3
2144,100000,1489.646306149946,1493.6519786407766,24.155,3
2176,100000,1487.406958111065,1493.6519786407766,23.998,3
2208,100000,1490.5151118214633,1493.6519786407766,23.909,3
2240,100000,1485.727307506484,1493.6519786407766,23.966,3
2272,100000,1488.764631805081,1493.6519786407766,24.043,3
2304,100000,1489.1925607018345,1493.6519786407766,24.399,3
2336,100000,1489.6090015745142,1493.6519786407766,24.126,3
2368,100000,1490.0144109008977,1493.6519786407766,24.193,3
2400,100000,1487.9778848774451,1493.6519786407766,24.059,3
2432,100000,1488.3932088173997,1493.6519786407766,23.972,3
2464,100000,1488.7979680784372,1493.6519786407766,24.24,3
2496,100000,1489.1925607018347,1493.6519786407766,24.287,3
2528,100000,1489.5773649810856,1493.6519786407766,24.145,3
2560,100000,1487.6745254717614,1493.6519786407766,24.157,3
2592,100000,1490.3190301123502,1493.6519786407766,23.84,3
2624,100000,1488.4516688805898,1493.6519786407766,23.945,3
2656,100000,1488.8264858344057,1493.6519786407766,24.058,3
2688,100000,1487.0248859409878,1493.6519786407766,24.215,3
2720,100000,1489.5501958028676,1493.6519786407766,24.049,3
2752,100000,1489.899679676527,1493.6519786407766,24.037,3
2784,100000,1490.2412878572584,1493.6519786407766,24.137,3
2816,100000,1488.5021608127747,1493.6519786407766,24.267,3
2848,100000,1490.9019185538798,1493.6519786407766,24.085,3
2880,100000,1489.1925607018347,1493.6519786407766,24.036,3
2912,100000,1489.526610177093,1493.6519786407766,23.93,3
2944,100000,1487.8723545309997,1493.6519786407766,24.262,3
2976,100000,1490.1735834690953,1493.6519786407766,24.211,3
3008,100000,1488.54620976403,1493.6519786407766,24.167,3
3040,100000,1490.7938430251697,1493.6519786407766,24.069,3
3072,100000,1489.1925607018345,1493.6519786407766,23.821,3
3104,100000,1489.5059429747098,1493.6519786407766,24.317,3
3136,100000,1487.9531162068686,1493.6519786407766,24.26,3
3168,100000,1490.114090751774,1493.6519786407766,24.219,3
3200,100000,1490.4092212906432,1493.6519786407766,24.037,3
3232,100000,1488.8917137198746,1493.6519786407766,23.926,3
3264,100000,1490.9824556065244,1493.6519786407766,24.027,3
3296,100000,1491.2608837028092,1493.6519786407766,24.209,3
3328,100000,1491.5340584387873,1493.6519786407766,23.99,3
3360,100000,1488.3247328692578,1493.6519786407766,23.966,3
3392,100000,1492.0652315365219,1493.6519786407766,23.734,3
3424,100000,1490.6140885375562,1493.6519786407766,24.131,3
3456,100000,1490.882904130554,1493.6519786407766,24.251,3
3488,100000,1491.1468816476377,1493.6519786407766,24.18,3
3520,100000,1491.4061505356538,1493.6519786407766,23.962,3
3552,100000,1490.0144109008975,1493.6519786407766,24.14,3
3584,100000,1490.2787697176639,1493.6519786407766,24.185,3
3616,100000,1492.156932429616,1493.6519786407766,24.149,3
3648,100000,1490.79384302517,1493.6519786407766,24.362,3
3680,100000,1489.4568831300742,1493.6519786407766,24.231,3
3712,100000,1491.2914931341136,1493.6519786407766,23.865,3
3744,100000,1491.5340584387873,1493.6519786407766,24.349,3
3776,100000,1490.2235005154048,1493.6519786407766,24.49,3
3808,100000,1488.9372121831957,1493.6519786407766,24.264,3
3840,100000,1492.2379442615522,1493.6519786407766,24.173,3
3872,100000,1490.9528355962816,1493.6519786407766,24.085,3
3904,100000,1491.1881286223731,1493.6519786407766,24.381,3
3936,100000,1489.9341904631403,1493.6519786407766,24.233,3
3968,100000,1491.6475434923093,1493.6519786407766,24.25,3
4000,100000,1490.4092212906432,1493.6519786407766,24.12,3
4032,100000,1490.641191597459,1493.6519786407766,24.132,3
4064,100000,1490.8695793512736,1493.6519786407766,24.374,3
4096,100000,1491.0944669096275,1493.6519786407766,24.431,3
4160,100000,1491.5340584387873,1493.6519786407766,24.488,3
4224,100000,1490.5752835994224,1493.6519786407766,24.22,3
4288,100000,1492.3745960879494,1493.6519786407766,24.181,3
4352,100000,1490.0869706482022,1493.6519786407766,24.187,3
4416,100000,1491.8400141430823,1493.6519786407766,24.349,3
4480,100000,1489.6268542453463,1493.6519786407766,24.406,3
4544,100000,1491.3359005992177,1493.6519786407766,24.109,3
4608,100000,1490.4599586258362,1493.6519786407766,23.813,3
4672,100000,1490.8597228184894,1493.6519786407766,24.211,3
4736,100000,1492.4854132407,1493.6519786407766,24.207,3
4800,100000,1490.4092212906435,1493.6519786407766,24.241,3
4864,100000,1491.997066465868,1493.6519786407766,24.197,3
4928,100000,1491.168665479836,1493.6519786407766,24.0,3
4992,100000,1491.5340584387873,1493.6519786407766,24.459,3
5056,100000,1490.732971936075,1493.6519786407766,24.302,3
5120,100000,1491.0944669096275,1493.6519786407766,24.422,3
5184,100000,1491.4472050026702,1493.6519786407766,24.177,3
5248,100000,1490.6765592675565,1493.6519786407766,24.036,3
5312,100000,1491.025638693836,1493.6519786407766,24.037,3
5376,100000,1491.3665644400855,1493.6519786407766,24.159,3
5440,100000,1491.6996188848343,1493.6519786407766,24.245,3
5504,100000,1490.9616181509937,1493.6519786407766,23.929,3
5568,100000,1491.2914931341136,1493.6519786407766,23.897,3
5632,100000,1491.614012020049,1493.6519786407766,24.139,3
5696,100000,1491.929418153159,1493.6519786407766,24.126,3
5760,100000,1491.2214334003386,1493.6519786407766,24.033,3
5824,100000,1491.5340584387873,1493.6519786407766,24.041,3
5888,100000,1490.8461167319276,1493.6519786407766,23.848,3
5952,100000,1491.1558996084948,1493.6519786407766,24.025,3
6016,100000,1490.4869479775425,1493.6519786407766,24.104,3
6080,100000,1491.756266422862,1493.6519786407766,23.805,3
6144,100000,1491.0944669096275,1493.6519786407766,23.771,3
6208,100000,1491.3890099064097,1493.6519786407766,23.423,3
6272,100000,1491.6776546704652,1493.6519786407766,23.884,3
6336,100000,1491.0367620153975,1493.6519786407766,24.063,3
6400,100000,1491.3230221620663,1493.6519786407766,24.127,3
6464,100000,1491.6037204843917,1493.6519786407766,23.86,3
6528,100000,1492.7766583208522,1493.6519786407766,24.006,3
6592,100000,1492.1490676716614,1493.6519786407766,24.268,3
6656,100000,1492.4140195352113,1493.6519786407766,24.224,3
6720,100000,1491.8021271049336,1493.6519786407766,24.248,3
6784,100000,1492.9291951911464,1493.6519786407766,24.057,3
6848,100000,1491.4683086456005,1493.6519786407766,24.002,3
6912,100000,1492.577089248884,1493.6519786407766,24.14,3
6976,100000,1492.8261011089528,1493.6519786407766,24.226,3
7040,100000,1492.237944261552,1493.6519786407766,24.224,3
7104,100000,1492.4854132407,1493.6519786407766,24.061,3
7168,100000,1491.9110575267741,1493.6519786407766,23.97,3
7232,100000,1492.967446787264,1493.6519786407766,24.105,3
7296,100000,1491.5957762382013,1493.6519786407766,24.306,3
7360,100000,1492.6360867226679,1493.6519786407766,24.124,3
7424,100000,1492.0801189898164,1493.6519786407766,24.028,3
7488,100000,1492.3161948092325,1493.6519786407766,23.882,3
7552,100000,1492.5483421698748,1493.6519786407766,24.177,3
7616,100000,1492.0071858165632,1493.6519786407766,24.306,3
7680,100000,1492.2379442615522,1493.6519786407766,24.233,3
7744,100000,1491.7085136680482,1493.6519786407766,24.083,3
7808,100000,1492.6883178865808,1493.6519786407766,23.82,3
7872,100000,1492.1635184289207,1493.6519786407766,24.209,3
7936,100000,1492.38561748711,1493.6519786407766,24.085,3
8000,100000,1492.604227507566,1493.6519786407766,23.99,3
8064,100000,1492.0926435853826,1493.6519786407766,23.85,3
8128,100000,1492.3100330511302,1493.6519786407766,23.983,3
8192,100000,1491.8089347902742,1493.6519786407766,24.234,3
8320,100000,1492.237944261552,1493.6519786407766,24.217,3
8448,100000,1492.654189155349,1493.6519786407766,24.149,3
8576,100000,1492.3745960879494,1493.6519786407766,23.986,3
8704,100000,1492.1033264948167,1493.6519786407766,23.989,3
8832,100000,1491.8400141430823,1493.6519786407766,24.158,3
8960,100000,1491.5843139749725,1493.6519786407766,24.055,3
9088,100000,1491.9801061718308,1493.6519786407766,24.18,3
9216,100000,1491.7295156604407,1493.6519786407766,24.039,3
9344,100000,1492.7397476896351,1493.6519786407766,23.973,3
9472,100000,1492.4854132407,1493.6519786407766,24.201,3
9600,100000,1492.2379442615522,1493.6519786407766,24.487,3
9728,100000,1492.599406823747,1493.6519786407766,24.061,3
9856,100000,1492.951649137245,1493.6519786407766,24.111,3
9984,100000,1492.7075706798878,1493.6519786407766,23.878,3
10112,100000,1492.4697482140587,1493.6519786407766,24.174,3
10240,100000,1492.8103408646443,1493.6519786407766,24.46,3
10368,100000,1492.577089248884,1493.6519786407766,24.29,3
10496,100000,1492.3495969322785,1493.6519786407766,24.149,3
10624,100000,1492.6792715648457,1493.6519786407766,23.994,3
10752,100000,1492.4559483439864,1493.6519786407766,24.141,3
10880,100000,1492.7766583208522,1493.6519786407766,24.336,3
11008,100000,1492.557367296357,1493.6519786407766,24.211,3
11136,100000,1492.8695793702343,1493.6519786407766,24.103,3
11264,100000,1492.6541891553488,1493.6519786407766,23.85,3
11392,100000,1492.9583349932645,1493.6519786407766,24.146,3
11520,100000,1492.7467195579252,1493.6519786407766,24.238,3
11648,100000,1492.5398130297774,1493.6519786407766,24.122,3
11776,100000,1492.3374599630702,1493.6519786407766,23.875,3
11904,100000,1492.1395116794768,1493.6519786407766,23.783,3
12032,100000,1492.4327533926567,1493.6519786407766,23.994,3
12160,100000,1492.7199332616365,1493.6519786407766,24.33,3
12288,100000,1492.5240876832704,1493.6519786407766,24.124,3
12416,100000,1492.8044376285607,1493.6519786407766,24.001,3
12544,100000,1492.6117045481549,1493.6519786407766,24.05,3
12672,100000,1492.422913328086,1493.6519786407766,24.389,3
12800,100000,1492.2379442615522,1493.6519786407766,24.287,3
12928,100000,1492.5099195855366,1493.6519786407766,24.196,3
13056,100000,1493.2258839176989,1493.6519786407766,24.07,3
13184,100000,1493.0383102626458,1493.6519786407766,23.659,3
13312,100000,1492.8543895616306,1493.6519786407766,24.112,3
13440,100000,1492.6740161330488,1493.6519786407766,24.085,3
13568,100000,1492.9291951911464,1493.6519786407766,24.015,3
13696,100000,1492.7514761035693,1493.6519786407766,23.761,3
13824,100000,1492.577089248884,1493.6519786407766,23.994,3
13952,100000,1493.2464970822302,1493.6519786407766,24.086,3
14080,100000,1493.0706663286624,1493.6519786407766,24.344,3
14208,100000,1492.898043988071,1493.6519786407766,24.161,3
14336,100000,1493.1376218382513,1493.6519786407766,23.937,3
14464,100000,1492.967446787264,1493.6519786407766,23.71,3
14592,100000,1492.8002950346252,1493.6519786407766,24.069,3
14720,100000,1492.6360867226679,1493.6519786407766,24.271,3
14848,100000,1492.869579370234,1493.6519786407766,24.04,3
14976,100000,1492.7075706798878,1493.6519786407766,23.928,3
15104,100000,1492.9365211925458,1493.6519786407766,23.628,3
15232,100000,1492.7766583208522,1493.6519786407766,24.057,3
15360,100000,1492.6194932117596,1493.6519786407766,24.09,3
15488,100000,1492.8434681547346,1493.6519786407766,24.056,3
15616,100000,1492.6883178865808,1493.6519786407766,23.835,3
15744,100000,1492.908111002987,1493.6519786407766,24.158,3
15872,100000,1493.1244222482424,1493.6519786407766,24.635,3
16000,100000,1492.970690612773,1493.6519786407766,24.423,3
16128,100000,1492.8194300654534,1493.6519786407766,24.312,3
16256,100000,1493.0313042125854,1493.6519786407766,24.097,3
16384,100000,1492.881921317335,1493.6519786407766,24.418,3
16640,100000,1492.9424947545933,1493.6519786407766,24.31,3
16896,100000,1493.0012373276704,1493.6519786407766,24.318,3
17152,100000,1493.058230809016,1493.6519786407766,24.393,3
17408,100000,1493.113552172877,1493.6519786407766,24.223,3
17664,100000,1493.167273942142,1493.6519786407766,24.303,3
17920,100000,1492.892147656669,1493.6519786407766,24.042,3
18176,100000,1492.9474587368873,1493.6519786407766,24.331,3
18432,100000,1492.683103673861,1493.6519786407766,24.301,3
18688,100000,1493.0535462491662,1493.6519786407766,24.364,3
18944,100000,1493.104444934288,1493.6519786407766,24.306,3
19200,100000,1492.8485162518393,1493.6519786407766,24.281,3
19456,100000,1493.2022337247258,1493.6519786407766,24.554,3
19712,100000,1493.2492276999592,1493.6519786407766,24.455,3
19968,100000,1493.0012373276704,1493.6519786407766,24.436,3
20224,100000,1493.049573291065,1493.6519786407766,23.806,3
20480,100000,1493.3831767590666,1493.6519786407766,23.917,3
20736,100000,1493.142673594943,1493.6519786407766,24.421,3
20992,100000,1492.9081110029867,1493.6519786407766,24.214,3
21248,100000,1492.9552337152552,1493.6519786407766,24.073,3
21504,100000,1493.0012373276704,1493.6519786407766,24.03,3
21760,100000,1493.0461612380432,1493.6519786407766,23.843,3
22016,100000,1493.0900430163056,1493.6519786407766,24.083,3
22272,100000,1493.1329185093011,1493.6519786407766,24.005,3
22528,100000,1492.9144601560736,1493.6519786407766,23.738,3
22784,100000,1493.215785990849,1493.6519786407766,24.281,3
23040,100000,1493.0012373276704,1493.6519786407766,24.378,3
23296,100000,1493.295019546743,1493.6519786407766,24.278,3
23552,100000,1493.333347490573,1493.6519786407766,24.447,3
23808,100000,1493.1244222482421,1493.6519786407766,24.165,3
24064,100000,1493.1637408637062,1493.6519786407766,23.837,3
24320,100000,1493.2022337247258,1493.6519786407766,24.129,3
24576,100000,1493.0012373276704,1493.6519786407766,24.037,3
24832,100000,1493.0406034943458,1493.6519786407766,24.183,3
25088,100000,1493.3130099692423,1493.6519786407766,23.895,3
25344,100000,1493.1169559168295,1493.6519786407766,23.883,3
25600,100000,1492.9248728840448,1493.6519786407766,23.947,3
25856,100000,1492.9634321712508,1493.6519786407766,23.966,3
26112,100000,1493.2258839176989,1493.6519786407766,23.997,3
26368,100000,1493.483329133067,1493.6519786407766,23.918,3
26624,100000,1493.2950195467433,1493.6519786407766,23.433,3
26880,100000,1493.328602019381,1493.6519786407766,24.026,3
27136,100000,1493.3615523284736,1493.6519786407766,23.873,3
27392,100000,1493.1796893784124,1493.6519786407766,23.957,3
27648,100000,1493.0012373276704,1493.6519786407766,23.822,3
