time_res,mem_res,num_th,exa_th,time,batch_size
22528,100000,2403.7036942242175,2403.846153125,36.729,1
24576,100000,2403.305664137411,2403.846153125,36.754,1
26624,100000,2403.6424502450536,2403.846153125,36.658,1
28672,100000,2403.305664137411,2403.846153125,36.392,1
30720,100000,2403.5975399771164,2403.846153125,36.699,1
32768,100000,2403.305664137411,2403.846153125,37.04,1
36864,100000,2403.792163259706,2403.846153125,37.184,1
40960,100000,2403.7435044843114,2403.846153125,37.055,1
45056,100000,2403.7036942242175,2403.846153125,36.863,1
49152,100000,2403.670520014766,2403.846153125,36.878,1
53248,100000,2403.6424502450536,2403.846153125,37.134,1
57344,100000,2403.618390964234,2403.846153125,36.738,1
61440,100000,2403.5975399771164,2403.846153125,36.406,1
65536,100000,2403.579295660141,2403.846153125,36.748,1
73728,100000,2403.792163259706,2403.846153125,36.907,1
81920,100000,2403.7435044843114,2403.846153125,36.603,1
90112,100000,2403.7036942242175,2403.846153125,36.871,1
98304,100000,2403.670520014766,2403.846153125,36.531,1
106496,100000,2403.810878697877,2403.846153125,36.27,1
114688,100000,2403.774784899491,2403.846153125,36.75,1
122880,100000,2403.743504484311,2403.846153125,36.356,1
131072,100000,2403.7161347888436,2403.846153125,36.328,1
147456,100000,2403.792163259706,2403.846153125,36.566,1
163840,100000,2403.7435044843114,2403.846153125,36.377,1
180224,100000,2403.8032223470373,2403.846153125,36.531,1
196608,100000,2403.7617512942293,2403.846153125,36.659,1
212992,100000,2403.810878697877,2403.846153125,36.351,1
229376,100000,2403.774784899491,2403.846153125,36.301,1
245760,100000,2403.816493386157,2403.846153125,36.412,1
262144,100000,2403.784560196193,2403.846153125,37.954,1
294912,100000,2403.792163259706,2403.846153125,37.752,1
327680,100000,2403.798245745146,2403.846153125,37.764,1
360448,100000,2403.8032223470373,2403.846153125,38.483,1
393216,100000,2403.8073695310213,2403.846153125,38.749,1
425984,100000,2403.810878697877,2403.846153125,38.931,1
458752,100000,2403.8138865633364,2403.846153125,37.495,1
491520,100000,2403.816493386157,2403.846153125,37.523,1
524288,100000,2403.818774360763,2403.846153125,37.424,1
589824,100000,2403.822575994726,2403.846153125,36.365,1
655360,100000,2403.825617310554,2403.846153125,36.442,1
720896,100000,2403.828105665592,2403.846153125,36.387,1
786432,100000,2403.830179298726,2403.846153125,36.957,1
851968,100000,2403.8319339141717,2403.846153125,36.79,1
917504,100000,2403.8334378723066,2403.846153125,37.034,1
983040,100000,2403.8347413042125,2403.846153125,37.986,1
1048576,100000,2403.8358818082897,2403.846153125,38.154,1
8388608,100000,2403.8444356233667,2403.846153125,38.176,1
