time_mult,mem_div,n_through,e_through,time,batch_size
427152,1000,1199.8651685393259,None,1.062,1
430287,1000,1201.9189944134077,None,1.038,1
430425,1000,1198.9554317548746,None,1.026,1
444971,1000,1199.3827493261456,None,1.061,1
449058,1000,1200.6898395721926,None,1.024,1
454958,1000,1200.4168865435356,None,1.028,1
460787,1000,1199.9661458333333,None,1.049,1
464408,1000,1200.0206718346253,None,1.014,1
467665,1000,1199.1410256410256,None,1.039,1
469314,1000,1200.291560102302,None,1.002,1
470618,1000,1200.5561224489795,None,1.032,1
471113,1000,1201.8188775510205,None,1.02,1
473776,1000,1199.432911392405,None,1.064,1
482583,1000,1200.455223880597,None,1.046,1
494822,1000,1201.0242718446602,None,1.06,1
495392,1000,1199.496368038741,None,1.029,1
495750,1000,1200.363196125908,None,1.085,1
497452,1000,1201.574879227053,None,1.079,1
500601,1000,1200.4820143884892,None,1.027,1
501066,1000,1201.5971223021584,None,0.995,1
513687,1000,1200.2032710280373,None,0.995,1
518936,1000,1201.2407407407406,None,1.022,1
523506,1000,1200.7018348623853,None,1.057,1
524009,1000,1201.855504587156,None,1.029,1
524288,1000,1199.7437070938215,None,1.043,1
548713,1000,1200.6849015317287,None,1.02,1
558007,1000,1200.0150537634408,None,1.093,1
573429,1000,1199.642259414226,None,1.029,1
581511,1000,1201.469008264463,None,0.998,1
587280,1000,1200.9815950920245,None,1.006,1
599591,1000,1201.5851703406813,None,1.001,1
600011,1000,1200.022,None,0.997,1
604835,1000,1200.0694444444443,None,1.017,1
606508,1000,1201.0059405940594,None,1.026,1
618307,1000,1200.5961165048543,None,1.032,1
644889,1000,1200.9106145251396,None,1.005,1
649784,1000,1201.079482439926,None,1.016,1
662148,1000,1201.7205081669692,None,1.018,1
668377,1000,1199.9587073608618,None,1.031,1
697089,1000,1201.8775862068965,None,1.019,1
709083,1000,1201.835593220339,None,1.064,1
715758,1000,1200.9362416107383,None,1.048,1
732092,1000,1200.150819672131,None,0.985,1
738716,1000,1201.1642276422765,None,1.018,1
752649,1000,1200.3971291866028,None,1.007,1
756216,1000,1200.3428571428572,None,1.09,1
757686,1000,1200.770206022187,None,1.024,1
758767,1000,1200.5806962025317,None,1.001,1
765141,1000,1201.1632653061224,None,1.007,1
773299,1000,1200.774844720497,None,0.999,1
777198,1000,1201.2333848531684,None,1.036,1
777648,1000,1200.0740740740741,None,1.023,1
779849,1000,1201.6163328197226,None,1.064,1
788860,1000,1200.7001522070016,None,1.036,1
803192,1000,1200.5859491778774,None,1.014,1
808901,1000,1200.1498516320476,None,1.036,1
809085,1000,1200.4228486646884,None,1.029,1
816323,1000,1200.475,None,1.026,1
816391,1000,1200.575,None,1.017,1
821199,1000,1200.5833333333333,None,1.01,1
830808,1000,1200.5895953757226,None,1.001,1
835338,1000,1200.198275862069,None,1.045,1
851174,1000,1200.5275035260931,None,1.033,1
857596,1000,1201.1148459383753,None,1.006,1
861132,1000,1201.020920502092,None,1.036,1
882461,1000,1200.6272108843536,None,1.003,1
886112,1000,1200.6937669376694,None,1.043,1
887310,1000,1200.6901217861976,None,1.085,1
891333,1000,1201.2574123989218,None,1.014,1
892968,1000,1201.8411843876177,None,1.015,1
893592,1000,1201.0645161290322,None,1.03,1
895968,1000,1201.029490616622,None,1.033,1
897296,1000,1201.1994645247657,None,1.033,1
905710,1000,1201.2068965517242,None,1.094,1
906558,1000,1200.739072847682,None,1.073,1
925044,1000,1201.3558441558441,None,1.08,1
939786,1000,1201.772378516624,None,1.025,1
958247,1000,1200.810776942356,None,1.007,1
962147,1000,1201.1822721598003,None,1.025,1
965209,1000,1200.5087064676618,None,1.002,1
968489,1000,1201.5992555831265,None,1.045,1
985798,1000,1200.7283800243606,None,1.017,1
993123,1000,1200.8742442563482,None,1.031,1
996778,1000,1200.9373493975904,None,1.013,1
1008603,1000,1200.7178571428572,None,1.02,1
1028329,1000,1201.318925233645,None,1.055,1
1036487,1000,1201.0278099652376,None,1.013,1
1040019,1000,1200.9457274826789,None,1.003,1
1048576,1000,1201.1179839633448,None,1.047,1
1050773,1000,1200.8834285714286,None,1.007,1
1058192,1000,1201.1259931895572,None,1.084,1
1062896,1000,1201.0124293785311,None,1.04,1
1086359,1000,1201.7245575221239,None,1.012,1
1092054,1000,1201.3795379537953,None,1.021,1
1097986,1000,1201.2975929978118,None,1.017,1
1109676,1000,1200.948051948052,None,1.03,1
1140739,1000,1200.7778947368422,None,0.997,1
1142033,1000,1200.875920084122,None,1.001,1
1173869,1000,1201.503582395087,None,1.052,1
1199729,1000,1200.92992992993,None,1.025,1
1239795,1000,1201.3517441860465,None,1.007,1
1250629,1000,1201.3727185398654,None,1.009,1
1285706,1000,1201.5943925233644,None,0.993,1
1286198,1000,1200.9318394024276,None,0.996,1
1321171,1000,1201.0645454545454,None,1.037,1
1323634,1000,1201.119782214156,None,1.017,1
1350342,1000,1201.3718861209964,None,1.027,1
1356691,1000,1201.6749335695306,None,0.993,1
1363943,1000,1201.7118942731277,None,1.006,1
1376948,1000,1201.5253054101222,None,1.027,1
1386236,1000,1201.2443674176777,None,1.003,1
1386520,1000,1201.4904679376084,None,1.027,1
1391282,1000,1201.4525043177894,None,1.021,1
1401741,1000,1201.1491002570694,None,1.031,1
1414031,1000,1201.3857264231096,None,1.011,1
1420385,1000,1201.6793570219966,None,1.007,1
1441494,1000,1201.245,None,1.054,1
1442353,1000,1200.9600333055787,None,1.036,1
1444536,1000,1201.7770382695508,None,1.083,1
1456730,1000,1201.9224422442244,None,1.001,1
1462726,1000,1201.911257189811,None,1.025,1
1465772,1000,1201.4524590163935,None,1.008,1
1478575,1000,1201.1169780666125,None,1.026,1
1504588,1000,1201.747603833866,None,1.022,1
1507476,1000,1201.1760956175299,None,1.045,1
1546247,1000,1201.4351204351203,None,1.027,1
1552335,1000,1201.497678018576,None,1.012,1
1607686,1000,1201.559043348281,None,1.018,1
1664262,1000,1201.6332129963898,None,1.012,1
1686443,1000,1201.170227920228,None,1.051,1
1697732,1000,1201.5088464260439,None,1.035,1
1706852,1000,1201.1625615763546,None,1.039,1
1725296,1000,1201.4596100278552,None,0.997,1
1735028,1000,1201.5429362880886,None,1.037,1
1768049,1000,1201.1202445652175,None,1.006,1
1773561,1000,1201.5995934959349,None,1.009,1
1778704,1000,1201.827027027027,None,1.008,1
1820351,1000,1201.5518151815181,None,1.028,1
1836596,1000,1201.174623937214,None,1.045,1
1855573,1000,1201.7959844559587,None,1.008,1
1870466,1000,1201.3269107257547,None,1.035,1
1906318,1000,1201.2085696282293,None,1.033,1
1928326,1000,1201.4492211838005,None,1.05,1
1934882,1000,1201.7900621118013,None,1.029,1
1946249,1000,1201.3882716049384,None,1.036,1
2000455,1000,1201.4744744744744,None,1.021,1
2014733,1000,1201.391174716756,None,1.038,1
2060091,1000,1201.9200700116687,None,1.034,1
2061875,1000,1201.5588578088577,None,1.011,1
2066859,1000,1201.6622093023257,None,1.072,1
2079892,1000,1201.5551704217216,None,0.992,1
2091877,1000,1201.5376220562896,None,1.001,1
2097152,1000,1201.8063037249283,None,1.013,1
8388608,1000,1201.8063037249283,None,1.046,1
