time_mult,mem_div,n_through,e_through,time,batch_size
2432,1000,810.6666666666666,None,1.288,1
2464,1000,821.3333333333334,None,1.271,1
2496,1000,832.0,None,1.27,1
2528,1000,842.6666666666666,None,1.258,1
2560,1000,853.3333333333334,None,1.228,1
2592,1000,864.0,None,1.292,1
2624,1000,874.6666666666666,None,1.26,1
2656,1000,885.3333333333334,None,1.261,1
2688,1000,896.0,None,1.269,1
2720,1000,906.6666666666666,None,1.289,1
2752,1000,917.3333333333334,None,1.241,1
2784,1000,928.0,None,1.306,1
2816,1000,938.6666666666666,None,1.261,1
2848,1000,949.3333333333334,None,1.255,1
2880,1000,960.0,None,1.272,1
2912,1000,970.6666666666666,None,1.317,1
2944,1000,981.3333333333334,None,1.275,1
2976,1000,992.0,None,1.269,1
3008,1000,1002.6666666666666,None,1.248,1
3040,1000,1013.3333333333334,None,1.266,1
3072,1000,1024.0,None,1.294,1
3104,1000,1034.6666666666667,None,1.263,1
3136,1000,1045.3333333333333,None,1.285,1
3168,1000,1056.0,None,1.274,1
3200,1000,1066.6666666666667,None,1.313,1
3232,1000,1077.3333333333333,None,1.316,1
3264,1000,1088.0,None,1.241,1
3296,1000,1098.6666666666667,None,1.276,1
3328,1000,1109.3333333333333,None,1.308,1
3360,1000,1120.0,None,1.313,1
3392,1000,1130.6666666666667,None,1.269,1
3424,1000,1141.3333333333333,None,1.289,1
3456,1000,1152.0,None,1.291,1
3488,1000,1162.6666666666667,None,1.29,1
3520,1000,1173.3333333333333,None,1.259,1
3552,1000,1184.0,None,1.299,1
3584,1000,1194.6666666666667,None,1.251,1
3616,1000,904.0,None,1.282,1
3648,1000,912.0,None,1.275,1
3680,1000,920.0,None,1.291,1
3712,1000,928.0,None,1.293,1
3744,1000,936.0,None,1.289,1
3776,1000,944.0,None,1.262,1
3808,1000,952.0,None,1.295,1
3840,1000,960.0,None,1.294,1
3872,1000,968.0,None,1.27,1
3904,1000,976.0,None,1.295,1
3936,1000,984.0,None,1.295,1
3968,1000,992.0,None,1.322,1
4000,1000,1000.0,None,1.331,1
4032,1000,1008.0,None,1.288,1
4064,1000,1016.0,None,1.323,1
4096,1000,1024.0,None,1.302,1
4160,1000,1040.0,None,1.31,1
4224,1000,1056.0,None,1.278,1
4288,1000,1072.0,None,1.293,1
4352,1000,1088.0,None,1.31,1
4416,1000,1104.0,None,1.298,1
4480,1000,1120.0,None,1.287,1
4544,1000,1136.0,None,1.307,1
4608,1000,1152.0,None,1.284,1
4672,1000,1168.0,None,1.288,1
4736,1000,1184.0,None,1.335,1
4800,1000,1200.0,None,1.322,1
4864,1000,972.8,None,1.27,1
4928,1000,985.6,None,1.263,1
4992,1000,998.4,None,1.249,1
5056,1000,1011.2,None,1.267,1
5120,1000,1024.0,None,1.299,1
5184,1000,1036.8,None,1.3,1
5248,1000,1049.6,None,1.323,1
5312,1000,1062.4,None,1.295,1
5376,1000,1075.2,None,1.273,1
5440,1000,1088.0,None,1.322,1
5504,1000,1100.8,None,1.311,1
5568,1000,1113.6,None,1.281,1
5632,1000,1126.4,None,1.318,1
5696,1000,1139.2,None,1.269,1
5760,1000,1152.0,None,1.281,1
5824,1000,1164.8,None,1.333,1
5888,1000,1177.6,None,1.327,1
5952,1000,1190.4,None,1.269,1
6016,1000,1002.6666666666666,None,1.322,1
6080,1000,1013.3333333333334,None,1.279,1
6144,1000,1024.0,None,1.264,1
6208,1000,1034.6666666666667,None,1.274,1
6272,1000,1045.3333333333333,None,1.277,1
6336,1000,1056.0,None,1.329,1
6400,1000,1066.6666666666667,None,1.288,1
6464,1000,1077.3333333333333,None,1.29,1
6528,1000,1088.0,None,1.292,1
6592,1000,1098.6666666666667,None,1.302,1
6656,1000,1109.3333333333333,None,1.288,1
6720,1000,1120.0,None,1.272,1
6784,1000,1130.6666666666667,None,1.29,1
6848,1000,1141.3333333333333,None,1.29,1
6912,1000,1152.0,None,1.28,1
6976,1000,1162.6666666666667,None,1.285,1
7040,1000,1173.3333333333333,None,1.344,1
7104,1000,1184.0,None,1.278,1
7168,1000,1194.6666666666667,None,1.348,1
7232,1000,1033.142857142857,None,1.275,1
7296,1000,1042.2857142857142,None,1.351,1
7360,1000,1051.4285714285713,None,1.334,1
7424,1000,1060.5714285714287,None,1.339,1
7488,1000,1069.7142857142858,None,1.287,1
7552,1000,1078.857142857143,None,1.313,1
7616,1000,1088.0,None,1.277,1
7680,1000,1097.142857142857,None,1.31,1
7744,1000,1106.2857142857142,None,1.293,1
7808,1000,1115.4285714285713,None,1.316,1
7872,1000,1124.5714285714287,None,1.312,1
7936,1000,1133.7142857142858,None,1.281,1
8000,1000,1142.857142857143,None,1.317,1
8064,1000,1152.0,None,1.308,1
8128,1000,1161.142857142857,None,1.294,1
8192,1000,1170.2857142857142,None,1.285,1
8320,1000,1188.5714285714287,None,1.318,1
8448,1000,1056.0,None,1.288,1
8576,1000,1072.0,None,1.322,1
8704,1000,1088.0,None,1.268,1
8832,1000,1104.0,None,1.328,1
8960,1000,1120.0,None,1.294,1
9088,1000,1136.0,None,1.314,1
9216,1000,1152.0,None,1.238,1
9344,1000,1168.0,None,1.287,1
9472,1000,1184.0,None,1.31,1
9600,1000,1200.0,None,1.338,1
9728,1000,1080.888888888889,None,1.272,1
9856,1000,1095.111111111111,None,1.288,1
9984,1000,1109.3333333333333,None,1.304,1
10112,1000,1123.5555555555557,None,1.374,1
10240,1000,1137.7777777777778,None,1.327,1
10368,1000,1152.0,None,1.357,1
10496,1000,1166.2222222222222,None,1.329,1
10624,1000,1180.4444444444443,None,1.306,1
10752,1000,1194.6666666666667,None,1.31,1
10880,1000,1088.0,None,1.323,1
11008,1000,1100.8,None,1.325,1
11136,1000,1113.6,None,1.326,1
11264,1000,1126.4,None,1.358,1
11392,1000,1139.2,None,1.364,1
11520,1000,1152.0,None,1.312,1
11648,1000,1164.8,None,1.336,1
11776,1000,1177.6,None,1.337,1
11904,1000,1190.4,None,1.337,1
12032,1000,1093.8181818181818,None,1.341,1
12160,1000,1105.4545454545455,None,1.329,1
12288,1000,1117.090909090909,None,1.286,1
12416,1000,1128.7272727272727,None,1.327,1
12544,1000,1140.3636363636363,None,1.364,1
12672,1000,1152.0,None,1.349,1
12800,1000,1163.6363636363637,None,1.364,1
12928,1000,1175.2727272727273,None,1.338,1
13056,1000,1186.909090909091,None,1.369,1
13184,1000,1198.5454545454545,None,1.335,1
13312,1000,1109.3333333333333,None,1.28,1
13440,1000,1120.0,None,1.316,1
13568,1000,1130.6666666666667,None,1.294,1
13696,1000,1141.3333333333333,None,1.359,1
13824,1000,1152.0,None,1.345,1
13952,1000,1162.6666666666667,None,1.307,1
14080,1000,1173.3333333333333,None,1.308,1
14208,1000,1184.0,None,1.296,1
14336,1000,1194.6666666666667,None,1.28,1
14464,1000,1112.6153846153845,None,1.305,1
14592,1000,1122.4615384615386,None,1.335,1
14720,1000,1132.3076923076924,None,1.297,1
14848,1000,1142.1538461538462,None,1.326,1
14976,1000,1152.0,None,1.308,1
15104,1000,1161.8461538461538,None,1.309,1
15232,1000,1171.6923076923076,None,1.336,1
15360,1000,1181.5384615384614,None,1.323,1
15488,1000,1191.3846153846155,None,1.38,1
15616,1000,1201.2307692307693,None,1.305,1
15744,1000,1124.5714285714287,None,1.314,1
15872,1000,1133.7142857142858,None,1.35,1
16000,1000,1142.857142857143,None,1.339,1
16128,1000,1152.0,None,1.35,1
16256,1000,1161.142857142857,None,1.352,1
16384,1000,1170.2857142857142,None,1.377,1
16640,1000,1188.5714285714287,None,1.401,1
16896,1000,1126.4,None,1.369,1
17152,1000,1143.4666666666667,None,1.403,1
17408,1000,1160.5333333333333,None,1.319,1
17664,1000,1177.6,None,1.312,1
17920,1000,1194.6666666666667,None,1.301,1
18176,1000,1136.0,None,1.35,1
18432,1000,1152.0,None,1.3,1
18688,1000,1168.0,None,1.39,1
18944,1000,1184.0,None,1.313,1
19200,1000,1200.0,None,1.36,1
19456,1000,1144.4705882352941,None,1.351,1
19712,1000,1159.5294117647059,None,1.348,1
19968,1000,1174.5882352941176,None,1.307,1
20224,1000,1189.6470588235295,None,1.359,1
20480,1000,1137.7777777777778,None,1.327,1
20736,1000,1152.0,None,1.303,1
20992,1000,1166.2222222222222,None,1.319,1
21248,1000,1180.4444444444443,None,1.34,1
21504,1000,1194.6666666666667,None,1.301,1
21760,1000,1145.2631578947369,None,1.321,1
22016,1000,1158.7368421052631,None,1.373,1
22272,1000,1172.2105263157894,None,1.333,1
22528,1000,1185.6842105263158,None,1.304,1
22784,1000,1199.157894736842,None,1.339,1
23040,1000,1152.0,None,1.315,1
23296,1000,1164.8,None,1.34,1
23552,1000,1177.6,None,1.323,1
23808,1000,1190.4,None,1.297,1
24064,1000,1145.904761904762,None,1.288,1
24320,1000,1158.095238095238,None,1.294,1
24576,1000,1170.2857142857142,None,1.294,1
24832,1000,1182.4761904761904,None,1.304,1
25088,1000,1194.6666666666667,None,1.387,1
25344,1000,1152.0,None,1.346,1
25600,1000,1163.6363636363637,None,1.269,1
25856,1000,1175.2727272727273,None,1.348,1
26112,1000,1186.909090909091,None,1.307,1
26368,1000,1198.5454545454545,None,1.33,1
26624,1000,1157.5652173913043,None,1.31,1
26880,1000,1168.695652173913,None,1.335,1
27136,1000,1179.8260869565217,None,1.311,1
27392,1000,1190.9565217391305,None,1.324,1
27648,1000,1152.0,None,1.276,1
27904,1000,1162.6666666666667,None,1.288,1
28160,1000,1173.3333333333333,None,1.293,1
28416,1000,1184.0,None,1.317,1
28672,1000,1194.6666666666667,None,1.368,1
28928,1000,1157.12,None,1.362,1
29184,1000,1167.36,None,1.306,1
29440,1000,1177.6,None,1.311,1
29696,1000,1187.84,None,1.331,1
29952,1000,1198.08,None,1.315,1
30208,1000,1161.8461538461538,None,1.334,1
30464,1000,1171.6923076923076,None,1.302,1
30720,1000,1181.5384615384614,None,1.335,1
30976,1000,1191.3846153846155,None,1.343,1
31232,1000,1201.2307692307693,None,1.285,1
31488,1000,1166.2222222222222,None,1.334,1
31744,1000,1175.7037037037037,None,1.311,1
32000,1000,1185.1851851851852,None,1.365,1
32256,1000,1194.6666666666667,None,1.32,1
32512,1000,1161.142857142857,None,1.34,1
32768,1000,1170.2857142857142,None,1.278,1
33280,1000,1188.5714285714287,None,1.306,1
33792,1000,1165.2413793103449,None,1.291,1
34304,1000,1182.896551724138,None,1.307,1
34816,1000,1200.551724137931,None,1.292,1
35328,1000,1177.6,None,1.357,1
35840,1000,1194.6666666666667,None,1.298,1
36352,1000,1172.6451612903227,None,1.327,1
36864,1000,1189.1612903225807,None,1.311,1
37376,1000,1168.0,None,1.316,1
37888,1000,1184.0,None,1.28,1
38400,1000,1200.0,None,1.294,1
38912,1000,1179.1515151515152,None,1.277,1
39424,1000,1194.6666666666667,None,1.294,1
39936,1000,1174.5882352941176,None,1.318,1
40448,1000,1189.6470588235295,None,1.321,1
40960,1000,1170.2857142857142,None,1.306,1
41472,1000,1184.9142857142858,None,1.278,1
41984,1000,1199.5428571428572,None,1.316,1
42496,1000,1180.4444444444443,None,1.278,1
43008,1000,1194.6666666666667,None,1.304,1
43520,1000,1176.2162162162163,None,1.343,1
44032,1000,1190.054054054054,None,1.288,1
44544,1000,1172.2105263157894,None,1.298,1
45056,1000,1185.6842105263158,None,1.258,1
45568,1000,1199.157894736842,None,1.304,1
46080,1000,1181.5384615384614,None,1.337,1
46592,1000,1194.6666666666667,None,1.287,1
47104,1000,1177.6,None,1.315,1
47616,1000,1190.4,None,1.304,1
48128,1000,1173.8536585365853,None,1.284,1
48640,1000,1186.341463414634,None,1.308,1
49152,1000,1198.8292682926829,None,1.296,1
49664,1000,1182.4761904761904,None,1.301,1
50176,1000,1194.6666666666667,None,1.332,1
50688,1000,1178.7906976744187,None,1.309,1
51200,1000,1190.6976744186047,None,1.367,1
51712,1000,1175.2727272727273,None,1.277,1
52224,1000,1186.909090909091,None,1.33,1
52736,1000,1198.5454545454545,None,1.319,1
53248,1000,1183.2888888888888,None,1.305,1
53760,1000,1194.6666666666667,None,1.303,1
54272,1000,1179.8260869565217,None,1.326,1
54784,1000,1190.9565217391305,None,1.267,1
55296,1000,1176.5106382978724,None,1.299,1
55808,1000,1187.404255319149,None,1.283,1
56320,1000,1198.2978723404256,None,1.312,1
56832,1000,1184.0,None,1.325,1
57344,1000,1194.6666666666667,None,1.342,1
57856,1000,1180.734693877551,None,1.297,1
58368,1000,1191.1836734693877,None,1.351,1
58880,1000,1201.6326530612246,None,1.342,1
59392,1000,1187.84,None,1.331,1
59904,1000,1198.08,None,1.28,1
60416,1000,1184.6274509803923,None,1.293,1
60928,1000,1194.6666666666667,None,1.26,1
61440,1000,1181.5384615384614,None,1.278,1
61952,1000,1191.3846153846155,None,1.284,1
62464,1000,1201.2307692307693,None,1.31,1
62976,1000,1188.2264150943397,None,1.358,1
63488,1000,1197.8867924528302,None,1.289,1
64000,1000,1185.1851851851852,None,1.303,1
64512,1000,1194.6666666666667,None,1.287,1
65024,1000,1182.2545454545455,None,1.334,1
65536,1000,1191.5636363636363,None,1.3,1
66560,1000,1188.5714285714287,None,1.292,1
67584,1000,1185.6842105263158,None,1.333,1
68608,1000,1182.896551724138,None,1.343,1
69632,1000,1200.551724137931,None,1.324,1
70656,1000,1197.5593220338983,None,1.302,1
71680,1000,1194.6666666666667,None,1.307,1
72704,1000,1191.8688524590164,None,1.268,1
73728,1000,1189.1612903225807,None,1.309,1
74752,1000,1186.5396825396826,None,1.294,1
75776,1000,1184.0,None,1.318,1
76800,1000,1200.0,None,1.289,1
77824,1000,1197.2923076923078,None,1.302,1
78848,1000,1194.6666666666667,None,1.277,1
79872,1000,1192.1194029850747,None,1.276,1
80896,1000,1189.6470588235295,None,1.275,1
81920,1000,1187.2463768115942,None,1.312,1
82944,1000,1184.9142857142858,None,1.341,1
83968,1000,1199.5428571428572,None,1.294,1
84992,1000,1197.0704225352113,None,1.322,1
86016,1000,1194.6666666666667,None,1.352,1
87040,1000,1192.3287671232877,None,1.285,1
88064,1000,1190.054054054054,None,1.289,1
89088,1000,1187.84,None,1.278,1
90112,1000,1201.4933333333333,None,1.273,1
91136,1000,1199.157894736842,None,1.294,1
92160,1000,1196.8831168831168,None,1.315,1
93184,1000,1194.6666666666667,None,1.277,1
94208,1000,1192.506329113924,None,1.338,1
95232,1000,1190.4,None,1.282,1
96256,1000,1188.3456790123457,None,1.318,1
97280,1000,1200.9876543209878,None,1.302,1
98304,1000,1198.8292682926829,None,1.318,1
99328,1000,1196.7228915662652,None,1.352,1
100352,1000,1194.6666666666667,None,1.394,1
101376,1000,1192.6588235294118,None,1.296,1
102400,1000,1190.6976744186047,None,1.289,1
103424,1000,1188.7816091954023,None,1.271,1
104448,1000,1200.551724137931,None,1.325,1
105472,1000,1198.5454545454545,None,1.318,1
106496,1000,1196.5842696629213,None,1.27,1
107520,1000,1194.6666666666667,None,1.32,1
108544,1000,1192.7912087912089,None,1.302,1
109568,1000,1190.9565217391305,None,1.295,1
110592,1000,1189.1612903225807,None,1.28,1
111616,1000,1200.1720430107528,None,1.316,1
112640,1000,1198.2978723404256,None,1.303,1
113664,1000,1196.463157894737,None,1.298,1
114688,1000,1194.6666666666667,None,1.293,1
115712,1000,1192.9072164948454,None,1.287,1
116736,1000,1191.1836734693877,None,1.305,1
117760,1000,1201.6326530612246,None,1.277,1
118784,1000,1199.8383838383838,None,1.286,1
119808,1000,1198.08,None,1.317,1
120832,1000,1196.3564356435643,None,1.304,1
121856,1000,1194.6666666666667,None,1.317,1
122880,1000,1193.009708737864,None,1.332,1
123904,1000,1191.3846153846155,None,1.318,1
124928,1000,1201.2307692307693,None,1.29,1
125952,1000,1199.5428571428572,None,1.295,1
126976,1000,1197.8867924528302,None,1.29,1
128000,1000,1196.2616822429907,None,1.311,1
129024,1000,1194.6666666666667,None,1.327,1
130048,1000,1193.1009174311926,None,1.329,1
131072,1000,1191.5636363636363,None,1.285,1
133120,1000,1199.2792792792793,None,1.31,1
135168,1000,1196.1769911504425,None,1.3,1
137216,1000,1193.182608695652,None,1.301,1
139264,1000,1200.551724137931,None,1.272,1
141312,1000,1197.5593220338983,None,1.363,1
143360,1000,1194.6666666666667,None,1.277,1
145408,1000,1201.719008264463,None,1.28,1
147456,1000,1198.8292682926829,None,1.27,1
149504,1000,1196.032,None,1.324,1
151552,1000,1193.3228346456692,None,1.264,1
153600,1000,1200.0,None,1.294,1
155648,1000,1197.2923076923078,None,1.312,1
157696,1000,1194.6666666666667,None,1.315,1
159744,1000,1201.0827067669172,None,1.354,1
161792,1000,1198.4592592592592,None,1.302,1
163840,1000,1195.912408759124,None,1.294,1
165888,1000,1193.4388489208634,None,1.364,1
167936,1000,1199.5428571428572,None,1.296,1
169984,1000,1197.0704225352113,None,1.295,1
172032,1000,1194.6666666666667,None,1.27,1
174080,1000,1200.551724137931,None,1.35,1
176128,1000,1198.1496598639455,None,1.288,1
178176,1000,1195.8120805369128,None,1.307,1
180224,1000,1201.4933333333333,None,1.313,1
182272,1000,1199.157894736842,None,1.264,1
184320,1000,1196.8831168831168,None,1.299,1
186368,1000,1194.6666666666667,None,1.329,1
188416,1000,1200.1019108280254,None,1.279,1
190464,1000,1197.8867924528302,None,1.31,1
192512,1000,1195.7267080745341,None,1.307,1
194560,1000,1200.9876543209878,None,1.279,1
196608,1000,1198.8292682926829,None,1.306,1
198656,1000,1196.7228915662652,None,1.307,1
200704,1000,1201.820359281437,None,1.337,1
202752,1000,1199.715976331361,None,1.317,1
204800,1000,1197.6608187134502,None,1.288,1
206848,1000,1195.6531791907514,None,1.322,1
208896,1000,1200.551724137931,None,1.311,1
210944,1000,1198.5454545454545,None,1.309,1
212992,1000,1196.5842696629213,None,1.326,1
215040,1000,1201.340782122905,None,1.299,1
217088,1000,1199.3812154696132,None,1.31,1
219136,1000,1197.464480874317,None,1.319,1
221184,1000,1195.5891891891893,None,1.283,1
223232,1000,1200.1720430107528,None,1.343,1
225280,1000,1198.2978723404256,None,1.329,1
227328,1000,1196.463157894737,None,1.313,1
229376,1000,1200.9214659685863,None,1.321,1
231424,1000,1199.0880829015543,None,1.342,1
233472,1000,1197.2923076923078,None,1.31,1
235520,1000,1201.6326530612246,None,1.326,1
237568,1000,1199.8383838383838,None,1.364,1
239616,1000,1198.08,None,1.303,1
241664,1000,1196.3564356435643,None,1.326,1
243712,1000,1200.551724137931,None,1.292,1
245760,1000,1198.8292682926829,None,1.282,1
247808,1000,1197.1400966183576,None,1.287,1
249856,1000,1201.2307692307693,None,1.34,1
251904,1000,1199.5428571428572,None,1.348,1
253952,1000,1197.8867924528302,None,1.279,1
256000,1000,1201.8779342723005,None,1.291,1
258048,1000,1200.2232558139535,None,1.322,1
260096,1000,1198.5990783410139,None,1.334,1
262144,1000,1197.0045662100456,None,1.285,1
266240,1000,1199.2792792792793,None,1.358,1
270336,1000,1201.4933333333333,None,1.279,1
274432,1000,1198.3930131004367,None,1.324,1
278528,1000,1200.551724137931,None,1.251,1
282624,1000,1197.5593220338983,None,1.302,1
286720,1000,1199.6652719665271,None,1.286,1
290816,1000,1201.719008264463,None,1.297,1
294912,1000,1198.8292682926829,None,1.305,1
299008,1000,1200.8353413654618,None,1.303,1
303104,1000,1198.0395256916995,None,1.328,1
307200,1000,1200.0,None,1.338,1
311296,1000,1201.915057915058,None,1.331,1
315392,1000,1199.2091254752852,None,1.313,1
319488,1000,1201.0827067669172,None,1.307,1
323584,1000,1198.4592592592592,None,1.321,1
327680,1000,1200.2930402930403,None,1.332,1
331776,1000,1197.7472924187725,None,1.287,1
335872,1000,1199.5428571428572,None,1.366,1
339968,1000,1201.3003533568904,None,1.295,1
344064,1000,1198.8292682926829,None,1.313,1
348160,1000,1200.551724137931,None,1.273,1
352256,1000,1198.1496598639455,None,1.312,1
356352,1000,1199.8383838383838,None,1.309,1
360448,1000,1201.4933333333333,None,1.339,1
364544,1000,1199.157894736842,None,1.373,1
368640,1000,1200.7817589576548,None,1.346,1
372736,1000,1198.508038585209,None,1.311,1
376832,1000,1200.1019108280254,None,1.322,1
380928,1000,1201.6656151419559,None,1.286,1
385024,1000,1199.4517133956385,None,1.302,1
389120,1000,1200.9876543209878,None,1.306,1
393216,1000,1198.8292682926829,None,1.314,1
397312,1000,1200.3383685800604,None,1.307,1
401408,1000,1201.820359281437,None,1.321,1
405504,1000,1199.715976331361,None,1.331,1
409600,1000,1201.1730205278593,None,1.316,1
413696,1000,1199.1188405797102,None,1.32,1
417792,1000,1200.551724137931,None,1.315,1
421888,1000,1198.5454545454545,None,1.346,1
425984,1000,1199.9549295774648,None,1.342,1
