time_res,mem_res,num_th,exa_th,time,batch_size
2,100000,190.02717571455702,1493.6519786407766,19.286,10
4,100000,380.05435142911404,1493.6519786407766,19.9455,10
8,100000,760.1087028582281,1493.6519786407766,19.776,10
16,100000,1013.4782704776376,1493.6519786407766,21.918,10
32,100000,935.5184035178193,1122.9646262773722,18.218,10
64,100000,1013.4782704776376,1122.9646262773722,16.8935,10
128,100000,1247.357871357092,1493.6519786407766,25.174,10
256,100000,1389.9130566550457,1493.6519786407766,22.6575,10
512,100000,1452.1479696396,1493.6519786407766,21.2345,10
1024,100000,1485.4032666542473,1493.6519786407766,21.454,10
2048,100000,1488.2434258639112,1493.6519786407766,21.457,10
4096,100000,1491.0944669096275,1493.6519786407766,21.4795,10
8192,100000,1491.8089347902742,1493.6519786407766,21.249000000000002,10
16384,100000,1492.881921317335,1493.6519786407766,21.7535,10
32768,100000,1493.4189935998572,1493.6519786407766,21.61,10
65536,100000,1493.5085432187095,1493.6519786407766,21.572000000000003,10
131072,100000,1493.5981035775017,1493.6519786407766,21.5915,10
262144,100000,1493.6204953455417,1493.6519786407766,21.542,10
524288,100000,1493.631691481334,1493.6519786407766,21.079,10
1048576,100000,1493.6428877849792,1493.6519786407766,21.5295,10
2097152,100000,1493.6456868871178,1493.6519786407766,21.302999999999997,10
4194304,100000,1493.6498855599968,1493.6519786407766,21.37,10
8388608,100000,1493.6505853411052,1493.6519786407766,21.0905,10
16777216,100000,1493.650935231905,1493.6519786407766,22.001,10
33554432,100000,1493.6514600684122,1493.6519786407766,22.07,10
67108864,100000,1493.6517224868041,1493.6519786407766,23.079,10
134217728,100000,1493.65189743245,1493.6519786407766,24.293999999999997,10
268435456,100000,1493.651941168868,1493.6519786407766,27.5595,10
536870912,100000,1493.6519521029727,1493.6519786407766,33.332,10
1073741824,100000,1493.6519630370778,1493.6519786407766,44.8125,10
