time_res,mem_res,num_th,exa_th,time,batch_size
8,100000,318.7198218001657,875.1203287827077,24.986,1
10,100000,398.3997772502071,875.1203287827077,28.984,1
12,100000,478.0797327002485,875.1203287827077,29.051,1
14,100000,478.0797327002485,875.1203287827077,31.537,1
16,100000,546.3768373717126,875.1203287827077,31.614,1
20,100000,597.5996658753106,832.5008322510822,34.676,1
24,100000,637.4396436003314,832.5008322510822,38.325,1
28,100000,669.311625780348,921.2344538922154,38.467,1
32,100000,695.3887021094523,955.5661726708073,38.472,1
40,100000,735.5072810773054,832.5008322510822,36.73,1
48,100000,717.1195990503727,875.1203287827077,33.552,1
56,100000,743.6795842003866,875.1203287827077,33.437,1
64,100000,764.9275723203975,875.1203287827077,32.251,1
80,100000,796.7995545004142,875.1203287827077,32.275,1
96,100000,764.9275723203975,875.1203287827077,31.791,1
112,100000,811.2868191276943,875.1203287827077,33.765,1
128,100000,805.1869182319975,875.1203287827077,34.199,1
160,100000,831.4430133917365,873.1336765039727,41.66,1
192,100000,865.9557422495068,921.2344538922154,51.563,1
224,100000,877.7857387283251,921.2344538922154,51.197,1
256,100000,886.8725476178523,921.2344538922154,51.765,1
320,100000,889.4506654888344,921.2344538922154,52.535,1
384,100000,899.9147909651736,921.2344538922154,52.363,1
448,100000,899.9147909651737,921.2344538922154,52.279,1
512,100000,906.5808264538045,921.2344538922154,51.253,1
576,100000,905.8352830109972,924.5562127403846,47.622,1
640,100000,910.6280622861876,924.5562127403846,46.711,1
704,100000,914.5873147309101,924.5562127403846,48.105,1
768,100000,913.3463550094299,955.5661726708073,52.54,1
832,100000,920.7461518671453,924.5562127403846,48.187,1
896,100000,911.4030648923886,924.5562127403846,45.298,1
960,100000,925.3156116779003,955.5661726708073,50.03,1
1024,100000,920.2136208365686,955.5661726708073,49.499,1
1152,100000,927.1849361459364,955.5661726708073,50.329,1
1280,100000,932.8385028297531,955.5661726708073,51.257,1
1408,100000,932.3216947949444,955.5661726708073,51.419,1
1536,100000,934.262683750104,955.5661726708073,51.804,1
1664,100000,938.118720770299,955.5661726708073,51.675,1
1792,100000,935.2826211777787,955.5661726708073,52.106,1
1920,100000,938.5614384299357,955.5661726708073,50.581,1
2048,100000,937.8422342625563,955.5661726708073,50.47,1
2304,100000,939.8427509738673,955.5661726708073,50.622,1
2560,100000,942.8999350636642,955.5661726708073,52.979,1
2816,100000,944.0901313351329,955.5661726708073,52.432,1
3072,100000,943.8694979788968,955.5661726708073,52.018,1
3328,100000,945.9270811096474,955.5661726708073,51.025,1
3584,100000,945.6058289170478,955.5661726708073,51.242,1
3840,100000,948.2573210583441,955.5661726708073,51.568,1
4096,100000,946.9122752128714,955.5661726708073,51.117,1
4608,100000,947.9308985726097,955.5661726708073,51.238,1
5120,100000,949.48341017272,955.5661726708073,51.348,1
5632,100000,949.4164508349081,955.5661726708073,50.789,1
6144,100000,949.9747340589671,955.5661726708073,51.281,1
6656,100000,949.8802092098072,955.5661726708073,51.138,1
7168,100000,950.853364038674,955.5661726708073,52.983,1
7680,100000,951.698379247773,955.5661726708073,54.224,1
8192,100000,951.5134038582205,955.5661726708073,54.047,1
9216,100000,952.027402023658,955.5661726708073,53.634,1
10240,100000,952.0685458674726,955.5661726708073,53.833,1
11264,100000,952.1022116576376,955.5661726708073,54.381,1
12288,100000,952.7479330880074,955.5661726708073,52.65,1
13312,100000,953.0094941158593,955.5661726708073,52.891,1
14336,100000,952.9687219119526,955.5661726708073,52.985,1
15360,100000,953.4282906096879,955.5661726708073,53.266,1
