8,100000,46.152913369234966,151.84184149230163,20.152,3
10,100000,53.845065597440794,151.84184149230163,20.683,3
12,100000,64.61407871692896,151.84184149230163,20.585,3
14,100000,75.38309183641711,151.84184149230163,20.527,3
16,100000,86.15210495590526,151.84184149230163,20.468,3
20,100000,100.95949799520149,151.84184149230163,20.359,3
24,100000,114.02484479458047,151.84184149230163,20.777,3
28,100000,125.63848639402849,151.84184149230163,20.76,3
32,100000,107.69013119488159,151.84184149230163,20.646,3
40,100000,107.69013119488159,163.80553002555362,22.064,3
48,100000,121.15139759424176,163.80553002555362,23.209,3
56,100000,133.02898559367725,151.84184149230163,21.108,3
64,100000,126.07625115498328,151.84184149230163,21.417,3
80,100000,134.61266399360198,163.80553002555362,25.093,3
96,100000,133.68430079364612,163.80553002555362,24.96,3
112,100000,150.76618367283422,151.84184149230163,24.256,3
128,100000,143.58684159317542,163.80553002555362,27.286,3
160,100000,146.85017890211125,163.80553002555362,27.44,3
192,100000,152.033126392774,163.80553002555362,27.392,3
224,100000,153.32154271813647,163.80553002555362,27.261,3
256,100000,149.82974774940047,163.80553002555362,27.519,3
320,100000,153.84304456411655,163.80553002555362,27.827,3
384,100000,156.64019082891866,163.80553002555362,27.708,3
448,100000,158.70124597140443,163.80553002555362,27.771,3
512,100000,156.64019082891866,163.80553002555362,27.669,3
576,100000,158.77862346822133,163.80553002555362,27.754,3
640,100000,160.03486988713053,163.80553002555362,27.68,3
704,100000,158.3854854342548,163.80553002555362,27.725,3
768,100000,159.4589089158144,163.80553002555362,27.717,3
832,100000,160.37862020431052,163.80553002555362,27.758,3
896,100000,161.1754302070388,163.80553002555362,27.459,3
960,100000,159.86988548518502,163.80553002555362,27.883,3
1024,100000,160.59421506343503,163.80553002555362,27.909,3
1152,100000,160.42116095237532,163.80553002555362,27.938,3
1280,100000,161.53519679232238,163.80553002555362,27.702,3
1408,100000,161.07759000254242,163.80553002555362,27.627,3
1536,100000,161.95695970822922,163.80553002555362,27.572,3
1664,100000,161.7295833107247,163.80553002555362,27.962,3
1792,100000,162.6241981190122,163.80553002555362,27.898,3
1920,100000,162.21107627680905,163.80553002555362,27.741,3
2048,100000,161.85131263731714,163.80553002555362,27.677,3
