time_res,mem_res,num_th,exa_th,time,batch_size
2,100000,168.91301607432686,1629.7262055084745,29.38,3
3,100000,253.36952411149028,1629.7262055084745,29.737,3
4,100000,337.8260321486537,1629.7262055084745,29.76,3
5,100000,422.28254018581714,1629.7262055084745,29.781,3
6,100000,506.73904822298056,1629.7262055084745,29.721,3
7,100000,591.195556260144,1629.7262055084745,29.737,3
8,100000,675.6520642973074,1629.7262055084745,29.86,3
9,100000,760.1085723344709,1629.7262055084745,29.932,3
10,100000,844.5650803716343,1629.7262055084745,29.749,3
11,100000,929.0215884087977,1629.7262055084745,29.707,3
12,100000,1013.4780964459611,1629.7262055084745,29.931,3
13,100000,1097.9346044831245,1547.7480261569417,32.863,3
14,100000,1182.391112520288,1547.7480261569417,32.752,3
15,100000,1266.8476205574514,1547.7480261569417,32.624,3
16,100000,1013.4780964459611,1629.7262055084745,30.066,3
18,100000,1140.1628585017063,1890.0018894348893,29.409,3
20,100000,1266.8476205574514,1890.0018894348893,29.859,3
22,100000,1114.8259060905573,1629.7262055084745,32.074,3
24,100000,1216.1737157351536,1629.7262055084745,30.054,3
26,100000,1097.9346044831245,1629.7262055084745,29.802,3
28,100000,1182.391112520288,1629.7262055084745,29.994,3
30,100000,1266.8476205574514,1629.7262055084745,30.159,3
32,100000,1351.304128594615,1890.0018894348893,35.528,3
36,100000,1520.2171446689417,1890.0018894348893,33.133,3
40,100000,1447.8258520656589,1890.0018894348893,37.143,3
44,100000,1393.5323826131967,1629.7262055084745,33.947,3
48,100000,1520.2171446689417,1890.0018894348893,37.971,3
52,100000,1463.9128059774994,1629.7262055084745,37.864,3
56,100000,1576.5214833603839,1890.0018894348893,37.892,3
60,100000,1689.1301607432686,1890.0018894348893,37.744,3
64,100000,1801.738838126153,1890.0018894348893,33.85,3
72,100000,1658.418703275209,1890.0018894348893,37.559,3
80,100000,1689.1301607432686,1890.0018894348893,37.314,3
88,100000,1715.1167786008573,1890.0018894348893,34.92,3
96,100000,1737.3910224787908,1890.0018894348893,39.246,3
104,100000,1646.9019067246868,1890.0018894348893,34.602,3
112,100000,1669.2580412051125,1890.0018894348893,37.34,3
120,100000,1689.1301607432686,1890.0018894348893,34.769,3
128,100000,1801.738838126153,1890.0018894348893,37.352,3
144,100000,1737.3910224787905,1890.0018894348893,37.156,3
160,100000,1762.5706025147151,1890.0018894348893,36.693,3
176,100000,1783.7214497448915,1890.0018894348893,34.329,3
192,100000,1871.0364857463899,1890.0018894348893,34.637,3
208,100000,1756.695367172999,1890.0018894348893,34.674,3
224,100000,1773.5866687804319,1890.0018894348893,34.546,3
240,100000,1788.490758434049,1890.0018894348893,33.929,3
256,100000,1853.2170906440433,1890.0018894348893,34.31,3
