time_mult,mem_div,n_through,e_through,time,batch_size
4047,1000,1011.75,None,1.118,1
4050,1000,1012.5,None,1.186,1
4083,1000,1020.75,None,1.148,1
4096,1000,1024.0,None,1.169,1
4140,1000,1035.0,None,1.216,1
4142,1000,1035.5,None,1.124,1
4188,1000,1047.0,None,1.213,1
4254,1000,1063.5,None,1.15,1
4266,1000,1066.5,None,1.146,1
4486,1000,1121.5,None,1.158,1
4488,1000,1122.0,None,1.148,1
4489,1000,1122.25,None,1.167,1
4535,1000,1133.75,None,1.098,1
4583,1000,1145.75,None,1.093,1
4717,1000,1179.25,None,1.143,1
4733,1000,1183.25,None,1.181,1
4773,1000,1193.25,None,1.197,1
4799,1000,1199.75,None,1.12,1
4853,1000,970.6,None,1.115,1
4888,1000,977.6,None,1.117,1
5053,1000,1010.6,None,1.127,1
5146,1000,1029.2,None,1.128,1
5401,1000,1080.2,None,1.137,1
5548,1000,1109.6,None,1.133,1
5674,1000,1134.8,None,1.141,1
5690,1000,1138.0,None,1.142,1
5721,1000,1144.2,None,1.137,1
5775,1000,1155.0,None,1.106,1
5798,1000,1159.6,None,1.185,1
5825,1000,1165.0,None,1.133,1
5853,1000,1170.6,None,1.179,1
5887,1000,1177.4,None,1.118,1
6013,1000,1002.1666666666666,None,1.106,1
6116,1000,1019.3333333333334,None,1.161,1
6138,1000,1023.0,None,1.188,1
6161,1000,1026.8333333333333,None,1.123,1
6174,1000,1029.0,None,1.106,1
6210,1000,1035.0,None,1.132,1
6243,1000,1040.5,None,1.147,1
6297,1000,1049.5,None,1.148,1
6316,1000,1052.6666666666667,None,1.167,1
6319,1000,1053.1666666666667,None,1.151,1
6323,1000,1053.8333333333333,None,1.189,1
6587,1000,1097.8333333333333,None,1.15,1
6594,1000,1099.0,None,1.158,1
6599,1000,1099.8333333333333,None,1.151,1
6609,1000,1101.5,None,1.165,1
6715,1000,1119.1666666666667,None,1.141,1
6723,1000,1120.5,None,1.137,1
6755,1000,1125.8333333333333,None,1.176,1
6774,1000,1129.0,None,1.152,1
6777,1000,1129.5,None,1.11,1
6864,1000,1144.0,None,1.2,1
6967,1000,1161.1666666666667,None,1.107,1
7142,1000,1190.3333333333333,None,1.11,1
7221,1000,1031.5714285714287,None,1.165,1
7312,1000,1044.5714285714287,None,1.194,1
7629,1000,1089.857142857143,None,1.162,1
7740,1000,1105.7142857142858,None,1.116,1
7797,1000,1113.857142857143,None,1.132,1
7806,1000,1115.142857142857,None,1.145,1
7823,1000,1117.5714285714287,None,1.171,1
7877,1000,1125.2857142857142,None,1.177,1
7912,1000,1130.2857142857142,None,1.145,1
8048,1000,1149.7142857142858,None,1.082,1
8071,1000,1153.0,None,1.1,1
8114,1000,1159.142857142857,None,1.102,1
8192,1000,1170.2857142857142,None,1.106,1
8243,1000,1177.5714285714287,None,1.14,1
8251,1000,1178.7142857142858,None,1.106,1
8336,1000,1190.857142857143,None,1.112,1
8448,1000,1056.0,None,1.1,1
8454,1000,1056.75,None,1.119,1
8496,1000,1062.0,None,1.157,1
8558,1000,1069.75,None,1.151,1
8668,1000,1083.5,None,1.153,1
8846,1000,1105.75,None,1.138,1
8997,1000,1124.625,None,1.106,1
9025,1000,1128.125,None,1.114,1
9048,1000,1131.0,None,1.137,1
9162,1000,1145.25,None,1.161,1
9184,1000,1148.0,None,1.131,1
9200,1000,1150.0,None,1.127,1
9253,1000,1156.625,None,1.1,1
9351,1000,1168.875,None,1.101,1
9501,1000,1187.625,None,1.121,1
9650,1000,1072.2222222222222,None,1.146,1
9834,1000,1092.6666666666667,None,1.13,1
9951,1000,1105.6666666666667,None,1.141,1
10105,1000,1122.7777777777778,None,1.139,1
10148,1000,1127.5555555555557,None,1.161,1
10179,1000,1131.0,None,1.157,1
10232,1000,1136.888888888889,None,1.159,1
10347,1000,1149.6666666666667,None,1.143,1
10591,1000,1176.7777777777778,None,1.165,1
10718,1000,1190.888888888889,None,1.193,1
10933,1000,1093.3,None,1.174,1
11033,1000,1103.3,None,1.171,1
11098,1000,1109.8,None,1.191,1
11247,1000,1124.7,None,1.178,1
11332,1000,1133.2,None,1.154,1
11575,1000,1157.5,None,1.145,1
11656,1000,1165.6,None,1.148,1
11864,1000,1186.4,None,1.166,1
12170,1000,1106.3636363636363,None,1.144,1
12291,1000,1117.3636363636363,None,1.189,1
12303,1000,1118.4545454545455,None,1.204,1
12451,1000,1131.909090909091,None,1.175,1
12483,1000,1134.8181818181818,None,1.162,1
13329,1000,1110.75,None,1.176,1
13424,1000,1118.6666666666667,None,1.118,1
13429,1000,1119.0833333333333,None,1.15,1
13475,1000,1122.9166666666667,None,1.131,1
13530,1000,1127.5,None,1.183,1
13686,1000,1140.5,None,1.143,1
13862,1000,1155.1666666666667,None,1.157,1
13876,1000,1156.3333333333333,None,1.124,1
13978,1000,1164.8333333333333,None,1.185,1
14079,1000,1173.25,None,1.17,1
14354,1000,1196.1666666666667,None,1.169,1
14402,1000,1200.1666666666667,None,1.199,1
15236,1000,1172.0,None,1.146,1
15248,1000,1172.923076923077,None,1.204,1
15356,1000,1181.2307692307693,None,1.188,1
15443,1000,1187.923076923077,None,1.191,1
15445,1000,1188.076923076923,None,1.195,1
15679,1000,1119.9285714285713,None,1.219,1
15722,1000,1123.0,None,1.168,1
15798,1000,1128.4285714285713,None,1.216,1
15925,1000,1137.5,None,1.172,1
16216,1000,1158.2857142857142,None,1.181,1
16384,1000,1170.2857142857142,None,1.27,1
16409,1000,1172.0714285714287,None,1.24,1
16433,1000,1173.7857142857142,None,1.161,1
16546,1000,1181.857142857143,None,1.185,1
16595,1000,1185.357142857143,None,1.171,1
16668,1000,1190.5714285714287,None,1.137,1
16740,1000,1195.7142857142858,None,1.192,1
16784,1000,1198.857142857143,None,1.257,1
17018,1000,1134.5333333333333,None,1.217,1
17032,1000,1135.4666666666667,None,1.23,1
17172,1000,1144.8,None,1.216,1
17239,1000,1149.2666666666667,None,1.282,1
17263,1000,1150.8666666666666,None,1.22,1
17372,1000,1158.1333333333334,None,1.191,1
17892,1000,1192.8,None,1.21,1
18543,1000,1158.9375,None,1.267,1
18722,1000,1170.125,None,1.223,1
19123,1000,1195.1875,None,1.205,1
19234,1000,1131.4117647058824,None,1.259,1
19452,1000,1144.235294117647,None,1.203,1
20866,1000,1159.2222222222222,None,1.226,1
21024,1000,1168.0,None,1.256,1
21053,1000,1169.611111111111,None,1.219,1
21348,1000,1186.0,None,1.222,1
22348,1000,1176.2105263157894,None,1.22,1
22567,1000,1187.7368421052631,None,1.253,1
22833,1000,1201.7368421052631,None,1.222,1
23014,1000,1150.7,None,1.241,1
23704,1000,1185.2,None,1.218,1
24101,1000,1147.6666666666667,None,1.167,1
24121,1000,1148.6190476190477,None,1.17,1
24604,1000,1171.6190476190477,None,1.202,1
24661,1000,1174.3333333333333,None,1.251,1
25144,1000,1197.3333333333333,None,1.249,1
25700,1000,1168.1818181818182,None,1.185,1
25824,1000,1173.8181818181818,None,1.227,1
26147,1000,1188.5,None,1.229,1
26294,1000,1195.1818181818182,None,1.256,1
26689,1000,1160.391304347826,None,1.23,1
26761,1000,1163.5217391304348,None,1.241,1
27228,1000,1183.8260869565217,None,1.246,1
27341,1000,1188.7391304347825,None,1.218,1
27363,1000,1189.695652173913,None,1.211,1
27639,1000,1201.695652173913,None,1.209,1
27937,1000,1164.0416666666667,None,1.23,1
28070,1000,1169.5833333333333,None,1.152,1
28114,1000,1171.4166666666667,None,1.144,1
28152,1000,1173.0,None,1.104,1
28750,1000,1197.9166666666667,None,1.144,1
29196,1000,1167.84,None,1.128,1
29283,1000,1171.32,None,1.176,1
29572,1000,1182.88,None,1.136,1
29720,1000,1188.8,None,1.13,1
31040,1000,1193.8461538461538,None,1.149,1
31235,1000,1201.3461538461538,None,1.148,1
31411,1000,1163.3703703703704,None,1.134,1
31610,1000,1170.7407407407406,None,1.128,1
31644,1000,1172.0,None,1.158,1
31683,1000,1173.4444444444443,None,1.22,1
31801,1000,1177.8148148148148,None,1.13,1
31852,1000,1179.7037037037037,None,1.132,1
31885,1000,1180.9259259259259,None,1.161,1
31912,1000,1181.9259259259259,None,1.197,1
32335,1000,1197.5925925925926,None,1.151,1
32768,1000,1170.2857142857142,None,1.142,1
33221,1000,1186.4642857142858,None,1.149,1
33425,1000,1193.75,None,1.201,1
33966,1000,1171.2413793103449,None,1.144,1
34492,1000,1189.3793103448277,None,1.154,1
34597,1000,1193.0,None,1.15,1
35015,1000,1167.1666666666667,None,1.174,1
35318,1000,1177.2666666666667,None,1.177,1
36040,1000,1201.3333333333333,None,1.141,1
36214,1000,1168.1935483870968,None,1.119,1
36392,1000,1173.9354838709678,None,1.173,1
37083,1000,1196.225806451613,None,1.171,1
37503,1000,1171.96875,None,1.161,1
37589,1000,1174.65625,None,1.151,1
37982,1000,1186.9375,None,1.141,1
38185,1000,1193.28125,None,1.182,1
38815,1000,1176.2121212121212,None,1.121,1
40192,1000,1182.1176470588234,None,1.166,1
41241,1000,1178.3142857142857,None,1.153,1
41586,1000,1188.1714285714286,None,1.149,1
43323,1000,1170.8918918918919,None,1.143,1
43385,1000,1172.5675675675675,None,1.155,1
43391,1000,1172.7297297297298,None,1.095,1
43601,1000,1178.4054054054054,None,1.088,1
43897,1000,1186.4054054054054,None,1.14,1
47373,1000,1184.325,None,1.119,1
47551,1000,1188.775,None,1.124,1
47556,1000,1188.9,None,1.177,1
48217,1000,1176.0243902439024,None,1.133,1
48517,1000,1183.341463414634,None,1.111,1
48571,1000,1184.658536585366,None,1.129,1
49675,1000,1182.7380952380952,None,1.123,1
50666,1000,1178.2790697674418,None,1.153,1
50756,1000,1180.3720930232557,None,1.15,1
51141,1000,1189.3255813953488,None,1.124,1
51685,1000,1174.659090909091,None,1.126,1
51776,1000,1176.7272727272727,None,1.125,1
51890,1000,1179.3181818181818,None,1.176,1
52129,1000,1184.75,None,1.166,1
52909,1000,1175.7555555555555,None,1.168,1
54416,1000,1182.9565217391305,None,1.12,1
54714,1000,1189.4347826086957,None,1.118,1
55398,1000,1178.6808510638298,None,1.127,1
55732,1000,1185.787234042553,None,1.169,1
55875,1000,1188.8297872340424,None,1.107,1
55952,1000,1190.468085106383,None,1.154,1
56421,1000,1200.4468085106382,None,1.153,1
57139,1000,1190.3958333333333,None,1.158,1
57421,1000,1196.2708333333333,None,1.129,1
57690,1000,1201.875,None,1.193,1
58025,1000,1184.1836734693877,None,1.177,1
59172,1000,1183.44,None,1.135,1
60118,1000,1178.7843137254902,None,1.127,1
61810,1000,1188.6538461538462,None,1.14,1
61963,1000,1191.5961538461538,None,1.116,1
62384,1000,1199.6923076923076,None,1.154,1
62501,1000,1179.2641509433963,None,1.139,1
62978,1000,1188.2641509433963,None,1.158,1
63125,1000,1191.0377358490566,None,1.158,1
64027,1000,1185.6851851851852,None,1.149,1
64218,1000,1189.2222222222222,None,1.13,1
64463,1000,1193.7592592592594,None,1.133,1
64908,1000,1180.1454545454546,None,1.145,1
65496,1000,1190.8363636363636,None,1.102,1
65536,1000,1191.5636363636363,None,1.17,1
65861,1000,1197.4727272727273,None,1.17,1
67180,1000,1199.642857142857,None,1.194,1
72328,1000,1185.704918032787,None,1.142,1
72663,1000,1191.1967213114754,None,1.127,1
73449,1000,1184.6612903225807,None,1.122,1
74586,1000,1183.904761904762,None,1.127,1
75259,1000,1194.5873015873017,None,1.183,1
75839,1000,1184.984375,None,1.114,1
76018,1000,1187.78125,None,1.164,1
76148,1000,1189.8125,None,1.132,1
76820,1000,1200.3125,None,1.117,1
77183,1000,1187.4307692307693,None,1.148,1
77426,1000,1191.1692307692308,None,1.109,1
78329,1000,1186.8030303030303,None,1.174,1
78786,1000,1193.7272727272727,None,1.124,1
79214,1000,1200.2121212121212,None,1.116,1
80420,1000,1200.2985074626865,None,1.116,1
80482,1000,1201.2238805970148,None,1.13,1
81122,1000,1192.9705882352941,None,1.132,1
82457,1000,1195.0289855072465,None,1.143,1
82741,1000,1199.144927536232,None,1.16,1
84098,1000,1201.4,None,1.183,1
90481,1000,1190.5394736842106,None,1.143,1
92463,1000,1200.8181818181818,None,1.146,1
94220,1000,1192.6582278481012,None,1.155,1
95232,1000,1190.4,None,1.147,1
97386,1000,1187.6341463414635,None,1.152,1
98880,1000,1191.3253012048192,None,1.147,1
99905,1000,1189.345238095238,None,1.181,1
99917,1000,1189.4880952380952,None,1.181,1
100250,1000,1193.452380952381,None,1.162,1
100998,1000,1188.2117647058824,None,1.154,1
102183,1000,1188.1744186046512,None,1.142,1
103209,1000,1200.1046511627908,None,1.096,1
103258,1000,1200.6744186046512,None,1.142,1
104812,1000,1191.0454545454545,None,1.141,1
104997,1000,1193.1477272727273,None,1.151,1
106766,1000,1199.6179775280898,None,1.122,1
107555,1000,1195.0555555555557,None,1.16,1
107727,1000,1196.9666666666667,None,1.139,1
109641,1000,1191.75,None,1.112,1
110752,1000,1190.8817204301076,None,1.116,1
112111,1000,1192.6702127659576,None,1.136,1
112809,1000,1200.095744680851,None,1.145,1
113571,1000,1195.4842105263158,None,1.112,1
115205,1000,1200.0520833333333,None,1.162,1
117992,1000,1191.8383838383838,None,1.161,1
120810,1000,1196.1386138613861,None,1.169,1
121912,1000,1195.2156862745098,None,1.144,1
122451,1000,1200.5,None,1.112,1
123901,1000,1191.3557692307693,None,1.145,1
123955,1000,1191.875,None,1.157,1
124511,1000,1197.2211538461538,None,1.125,1
124679,1000,1198.8365384615386,None,1.117,1
125551,1000,1195.7238095238095,None,1.093,1
125570,1000,1195.904761904762,None,1.173,1
126166,1000,1201.5809523809523,None,1.106,1
126339,1000,1191.877358490566,None,1.161,1
126537,1000,1193.745283018868,None,1.131,1
127916,1000,1195.4766355140187,None,1.115,1
128067,1000,1196.8878504672898,None,1.178,1
129200,1000,1196.2962962962963,None,1.138,1
130075,1000,1193.348623853211,None,1.195,1
131072,1000,1191.5636363636363,None,1.124,1
131551,1000,1195.918181818182,None,1.114,1
132397,1000,1192.7657657657658,None,1.156,1
133288,1000,1200.7927927927929,None,1.15,1
134981,1000,1194.5221238938052,None,1.17,1
137841,1000,1198.6173913043478,None,1.131,1
138838,1000,1196.8793103448277,None,1.123,1
141949,1000,1192.8487394957983,None,1.162,1
145030,1000,1198.595041322314,None,1.169,1
145672,1000,1194.032786885246,None,1.137,1
147102,1000,1195.9512195121952,None,1.119,1
151863,1000,1195.7716535433071,None,1.11,1
153274,1000,1197.453125,None,1.149,1
154571,1000,1198.2248062015503,None,1.151,1
155043,1000,1201.8837209302326,None,1.122,1
158081,1000,1197.5833333333333,None,1.111,1
158271,1000,1199.0227272727273,None,1.109,1
161671,1000,1197.562962962963,None,1.085,1
162415,1000,1194.2279411764705,None,1.129,1
171307,1000,1197.951048951049,None,1.219,1
172220,1000,1195.9722222222222,None,1.104,1
176309,1000,1199.3809523809523,None,1.116,1
179383,1000,1195.8866666666668,None,1.125,1
179950,1000,1199.6666666666667,None,1.119,1
180057,1000,1200.38,None,1.146,1
180443,1000,1194.9867549668875,None,1.137,1
181457,1000,1201.7019867549668,None,1.18,1
182346,1000,1199.6447368421052,None,1.13,1
193829,1000,1196.4753086419753,None,1.138,1
197040,1000,1201.4634146341464,None,1.106,1
197704,1000,1198.2060606060606,None,1.12,1
200847,1000,1195.517857142857,None,1.116,1
202304,1000,1197.0650887573966,None,1.155,1
205287,1000,1200.5087719298247,None,1.165,1
205888,1000,1197.0232558139535,None,1.118,1
210710,1000,1197.215909090909,None,1.194,1
211177,1000,1199.8693181818182,None,1.157,1
213154,1000,1197.4943820224719,None,1.121,1
213160,1000,1197.5280898876404,None,1.137,1
214422,1000,1197.8882681564246,None,1.143,1
221938,1000,1199.664864864865,None,1.1,1
223067,1000,1199.284946236559,None,1.138,1
223279,1000,1200.4247311827958,None,1.161,1
223847,1000,1197.042780748663,None,1.125,1
225157,1000,1197.6436170212767,None,1.138,1
225226,1000,1198.0106382978724,None,1.133,1
225926,1000,1201.7340425531916,None,1.138,1
226620,1000,1199.047619047619,None,1.137,1
227686,1000,1198.3473684210526,None,1.187,1
229188,1000,1199.9371727748692,None,1.174,1
229610,1000,1195.8854166666667,None,1.142,1
231037,1000,1197.082901554404,None,1.125,1
232700,1000,1199.4845360824743,None,1.14,1
242932,1000,1196.7093596059112,None,1.134,1
243097,1000,1197.5221674876848,None,1.147,1
247492,1000,1201.4174757281553,None,1.143,1
253464,1000,1201.2511848341233,None,1.115,1
253504,1000,1201.4407582938388,None,1.149,1
257984,1000,1199.925581395349,None,1.134,1
258133,1000,1200.6186046511627,None,1.142,1
258339,1000,1201.5767441860464,None,1.18,1
259260,1000,1200.2777777777778,None,1.142,1
260709,1000,1201.4239631336407,None,1.168,1
261390,1000,1199.0366972477063,None,1.158,1
262144,1000,1197.0045662100456,None,1.109,1
262264,1000,1197.552511415525,None,1.149,1
271916,1000,1197.8678414096917,None,1.144,1
273718,1000,1200.517543859649,None,1.125,1
277855,1000,1197.6508620689656,None,1.122,1
278498,1000,1200.4224137931035,None,1.113,1
286270,1000,1197.7824267782428,None,1.169,1
287717,1000,1198.8208333333334,None,1.105,1
296597,1000,1200.7975708502024,None,1.123,1
299723,1000,1198.892,None,1.142,1
307560,1000,1201.40625,None,1.102,1
307716,1000,1197.3385214007783,None,1.112,1
308144,1000,1199.0038910505837,None,1.171,1
308877,1000,1201.8560311284048,None,1.1,1
312665,1000,1197.9501915708813,None,1.147,1
313518,1000,1201.2183908045977,None,1.125,1
316236,1000,1197.8636363636363,None,1.131,1
321580,1000,1199.9253731343283,None,1.149,1
325119,1000,1199.70110701107,None,1.176,1
325393,1000,1200.7121771217712,None,1.155,1
333866,1000,1200.9568345323742,None,1.122,1
334302,1000,1198.215053763441,None,1.123,1
338474,1000,1200.2624113475176,None,1.133,1
342666,1000,1198.1328671328672,None,1.172,1
342689,1000,1198.2132867132866,None,1.144,1
343289,1000,1200.311188811189,None,1.143,1
347116,1000,1201.0934256055364,None,1.188,1
351718,1000,1200.4027303754267,None,1.105,1
360904,1000,1199.016611295681,None,1.119,1
362453,1000,1200.1754966887418,None,1.106,1
363648,1000,1200.1584158415842,None,1.136,1
365558,1000,1198.5508196721312,None,1.147,1
368025,1000,1198.7785016286646,None,1.155,1
376159,1000,1201.7859424920127,None,1.107,1
386608,1000,1200.6459627329193,None,1.153,1
395043,1000,1200.7386018237082,None,1.169,1
399967,1000,1201.1021021021022,None,1.141,1
405636,1000,1200.1065088757396,None,1.126,1
412378,1000,1198.7732558139535,None,1.145,1
416603,1000,1200.585014409222,None,1.126,1
427152,1000,1199.8651685393259,None,1.16,1
430287,1000,1201.9189944134077,None,1.123,1
430425,1000,1198.9554317548746,None,1.166,1
