8,100000,53.84506363249167,168.54311327782642,29.234,3
10,100000,67.3063295406146,168.54311327782642,29.097,3
12,100000,80.7675954487375,254.20712789160604,31.337,3
14,100000,83.75898787276482,168.54311327782642,29.435,3
16,100000,95.72455756887408,168.54311327782642,29.406,3
20,100000,119.65569696109262,254.20712789160604,33.181,3
24,100000,143.58683635331113,254.20712789160604,33.569,3
28,100000,150.76617817097667,254.20712789160604,33.613,3
32,100000,172.30420362397334,254.20712789160604,33.373,3
40,100000,179.4835454416389,254.20712789160604,33.362,3
48,100000,215.3802545299667,254.20712789160604,33.674,3
56,100000,231.9479664168872,254.20712789160604,33.707,3
64,100000,181.37284591997195,254.20712789160604,34.134,3
80,100000,195.80023139087876,254.20712789160604,33.805,3
96,100000,224.7446134225739,254.20712789160604,33.661,3
112,100000,241.22588507356267,254.20712789160604,34.112,3
128,100000,215.3802545299667,254.20712789160604,37.554,3
160,100000,239.31139392218523,254.20712789160604,37.626,3
192,100000,229.73893816529772,254.20712789160604,37.469,3
224,100000,246.14886231996195,254.20712789160604,37.184,3
256,100000,237.6609705158253,254.20712789160604,37.509,3
320,100000,242.68197693517374,254.20712789160604,37.822,3
384,100000,246.14886231996195,254.20712789160604,37.993,3
448,100000,251.27696361829447,254.20712789160604,37.661,3
512,100000,239.72758765074553,254.20712789160604,37.644,3
576,100000,242.30278634621254,254.20712789160604,37.404,3
640,100000,244.40312570776362,254.20712789160604,38.2,3
704,100000,246.14886231996195,254.20712789160604,38.064,3
768,100000,247.62280760331498,254.20712789160604,37.861,3
832,100000,248.88384967907265,254.20712789160604,37.734,3
896,100000,251.27696361829447,254.20712789160604,37.849,3
960,100000,253.38853474113728,254.20712789160604,38.037,3
1024,100000,247.25266887745053,254.20712789160604,38.454,3
1152,100000,249.11451126357593,254.20712789160604,38.091,3
1280,100000,250.62429618032485,254.20712789160604,38.034,3
1408,100000,252.71283198182755,254.20712789160604,37.806,3
1536,100000,249.11451126357588,254.20712789160604,38.296,3
1664,100000,250.27426224711212,254.20712789160604,38.238,3
1792,100000,251.9330392413187,254.20712789160604,38.029,3
1920,100000,253.38853474113728,254.20712789160604,37.768,3
2048,100000,250.62429618032485,254.20712789160604,37.95,3
2304,100000,252.6660419740546,254.20712789160604,38.16,3
2560,100000,251.0808067380304,254.20712789160604,37.899,3
2816,100000,252.71283198182755,254.20712789160604,38.006,3
3072,100000,252.15249310825362,254.20712789160604,37.794,3
3328,100000,253.10222001261627,254.20712789160604,37.492,3
3584,100000,252.2623634756211,254.20712789160604,38.225,3
3840,100000,253.38853474113728,254.20712789160604,38.101,3
4096,100000,252.63388389311092,254.20712789160604,38.063,3
4608,100000,252.6660419740546,254.20712789160604,37.96,3
5120,100000,252.92360164986917,254.20712789160604,37.55,3
5632,100000,253.13472318713946,254.20712789160604,38.116,3
6144,100000,253.3109272266683,254.20712789160604,38.056,3
6656,100000,253.46021466609943,254.20712789160604,37.77,3
7168,100000,253.42180966362457,254.20712789160604,37.756,3
7680,100000,253.5438925184157,254.20712789160604,37.479,3
8192,100000,253.65081154535466,254.20712789160604,37.963,3
9216,100000,253.69944091873373,254.20712789160604,37.851,3
10240,100000,253.73835784478354,254.20712789160604,38.069,3
11264,100000,253.87643229651994,254.20712789160604,37.957,3
12288,100000,253.89414501767368,254.20712789160604,37.554,3
13312,100000,254.08914820125102,254.20712789160604,38.188,3
14336,100000,254.08914820125102,254.20712789160604,38.138,3
15360,100000,254.08914820125102,254.20712789160604,37.908,3
16384,100000,253.7237625984307,254.20712789160604,37.71,3
18432,100000,253.82921045373052,254.20712789160604,38.29,3
20480,100000,253.8551802931467,254.20712789160604,38.131,3
22528,100000,253.92957787581582,254.20712789160604,38.333,3
24576,100000,253.99160918082828,254.20712789160604,38.325,3
26624,100000,254.08914820125102,254.20712789160604,38.12,3
28672,100000,254.1309735754405,254.20712789160604,37.527,3
30720,100000,254.1281847887762,254.20712789160604,37.893,3
32768,100000,253.94286774747943,254.20712789160604,38.0,3
36864,100000,254.02411386590387,254.20712789160604,38.017,3
40960,100000,254.08914820125102,254.20712789160604,37.82,3
45056,100000,254.14238288555882,254.20712789160604,37.149,3
49152,100000,254.0403693284921,254.20712789160604,37.811,3
53248,100000,254.08914820125102,254.20712789160604,37.924,3
57344,100000,254.1309735754405,254.20712789160604,38.008,3
61440,100000,254.14770758087792,254.20712789160604,37.923,3
65536,100000,254.08914820125102,254.20712789160604,37.692,3
73728,100000,254.13794580989347,254.20712789160604,38.112,3
81920,100000,254.10378551608494,254.20712789160604,38.101,3
90112,100000,254.1556950422235,254.20712789160604,37.978,3
98304,100000,254.12574465065347,254.20712789160604,37.928,3
106496,100000,254.1679844247078,254.20712789160604,37.313,3
114688,100000,254.14143207058743,254.20712789160604,38.127,3
122880,100000,254.1672333727941,254.20712789160604,38.082,3
131072,100000,254.1440468288782,254.20712789160604,37.851,3
147456,100000,254.15421584483647,254.20712789160604,37.941,3
163840,100000,254.1623516435447,254.20712789160604,37.527,3
180224,100000,254.16235164354464,254.20712789160604,37.606,3
196608,100000,254.1684538344079,254.20712789160604,38.142,3
212992,100000,254.17361745554547,254.20712789160604,37.881,3
229376,100000,254.17281272156754,254.20712789160604,37.716,3
245760,100000,254.1769973938987,254.20712789160604,37.863,3
262144,100000,254.176081985052,254.20712789160604,37.926,3
294912,100000,254.1826934193233,254.20712789160604,38.082,3
327680,100000,254.1843209020496,254.20712789160604,38.028,3
360448,100000,254.18565249432726,254.20712789160604,37.804,3
393216,100000,254.18981381011878,254.20712789160604,38.104,3
425984,100000,254.19333502990338,254.20712789160604,38.417,3
458752,100000,254.19112168036486,254.20712789160604,38.351,3
491520,100000,254.1940862360835,254.20712789160604,38.164,3
524288,100000,254.19439141486242,254.20712789160604,37.972,3
589824,100000,254.19693459985086,254.20712789160604,37.409,3
655360,100000,254.1971380568483,254.20712789160604,38.11,3
720896,100000,254.1989691844816,254.20712789160604,38.212,3
786432,100000,254.1989691844816,254.20712789160604,38.008,3
851968,100000,254.20178635543186,254.20712789160604,37.861,3
917504,100000,254.20158512686467,254.20712789160604,37.634,3
983040,100000,254.20141072903073,254.20712789160604,38.098,3
1048576,100000,254.20240261990097,254.20712789160604,37.838,3
1310720,100000,254.20354711898528,254.20712789160604,38.049,3
1572864,100000,254.20507313379574,254.20712789160604,37.914,3
1835008,100000,254.2055091413925,254.20712789160604,37.973,3
2097152,100000,254.2029748681549,254.20712789160604,38.106,3
2621440,100000,254.204462725673,254.20712789160604,38.218,3
3145728,100000,254.20545464036104,254.20712789160604,38.077,3
3670016,100000,254.20616315559198,254.20712789160604,37.939,3
4194304,100000,254.2052638869353,254.20712789160604,38.051,3
5242880,100000,254.20629395883572,254.20712789160604,38.231,3
6291456,100000,254.20583614807157,254.20712789160604,38.39,3
7340032,100000,254.20649016395373,254.20712789160604,38.207,3
8388608,100000,254.20626534561467,254.20712789160604,38.075,3
